Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
4331 167.5501 2.4261 12.1469 2.7109 171.6505 1.1563 55.4136 2.3422 164.2234 1.5256 -9.5213 3.3158 31.1012 2.5652 38.1137 2.4236 168.1560 4.9300 123.4231 2.4836
4332 167.2388 2.8235 13.2845 2.6618 171.5112 1.1563 53.9923 2.5194 163.5039 1.2421 -9.2972 3.2813 32.0462 2.3219 38.9031 2.5226 168.3384 4.5266 123.4287 2.4728
4333 167.2507 3.5005 14.7854 2.7713 171.8498 1.2666 52.7679 2.5543 163.1102 1.4318 -9.0914 3.0998 32.9938 2.5962 40.0928 2.3903 167.8130 4.3766 123.3872 2.4402
4334 167.2480 3.8557 16.0369 2.3356 172.1596 1.4082 52.0139 2.4250 163.1118 1.5325 -8.8003 2.6398 34.2342 2.5296 41.1893 2.4264 168.0790 3.9932 123.5833 2.4873
4335 167.2266 4.3047 17.4270 2.6105 172.0148 1.2360 50.7025 2.3441 162.3344 1.4961 -8.2809 2.2491 36.0507 2.2722 42.8740 2.4193 168.2107 3.8777 123.5451 2.4526
4336 166.9085 4.0909 19.0778 2.4011 171.8525 1.1746 49.1810 2.4015 161.6885 1.2997 -8.7173 1.7624 37.3068 2.4435 43.7426 2.4785 168.7269 3.6882 123.3656 2.4086
4337 166.6461 3.9053 20.2492 2.4058 171.9365 1.7145 48.1110 2.4893 161.3494 1.1779 -8.5966 1.2527 38.9685 2.4645 45.0119 2.4771 169.2279 3.4526 122.8684 2.4150
4338 166.9817 3.8264 22.2249 2.5054 172.0107 2.1681 47.0352 2.4290 161.0747 1.0125 -8.5547 0.9754 40.3864 2.4797 46.0201 2.4153 169.2364 2.8814 122.7489 2.5108
4339 167.2191 3.9624 23.7733 2.4973 171.4777 2.1567 45.5017 2.5162 160.3055 0.9360 -8.6671 0.7365 42.1275 2.4487 47.2559 2.4179 169.5496 2.9112 122.5201 2.4238
4340 167.2575 4.1708 25.2579 2.4812 171.4873 1.9358 44.4940 2.4509 159.2582 0.9129 -8.4844 0.6545 43.4238 2.2501 48.5334 2.4299 170.0677 2.8216 121.8094 2.3636
4341 167.4688 4.0046 26.1386 2.5161 171.4671 2.2665 42.9177 2.6506 158.0655 1.1139 -8.2824 0.4594 44.6086 2.4321 49.6237 2.5306 170.1278 2.8372 121.3963 2.5103
4342 167.6549 3.6019 27.3449 2.7283 171.2804 1.9430 41.2975 2.4970 156.6089 1.1048 -8.5758 0.4424 46.2480 2.5137 50.2937 2.4978 170.1762 2.4854 121.5571 2.5668
4343 167.9131 3.7581 28.2867 2.5770 171.2477 2.3001 40.0979 2.6210 155.4374 1.1731 -8.3066 0.4320 47.8413 2.6144 51.1019 2.3993 170.3411 2.4407 121.1113 2.5270
4344 168.2164 3.7922 29.2692 2.5066 170.9540 2.1050 38.9718 2.5181 153.8493 1.6488 -8.1438 0.1944 49.6986 2.5135 51.7377 2.5534 170.5216 2.1612 120.6944 2.4457
4345 168.4849 3.6578 29.6592 2.4299 170.4288 1.7163 37.9879 2.4905 152.7576 1.7530 -8.0587 0.4439 51.3207 2.5250 52.3503 2.3834 170.5224 1.8546 120.5668 2.4377
4346 168.9709 3.4696 30.6580 2.5963 170.1744 1.3072 36.8377 2.4573 151.8419 2.1936 -8.0131 0.2009 52.0528 2.6069 52.6593 2.4499 170.8562 1.8470 120.5710 2.4813
4347 169.0275 3.6905 31.2137 2.5598 169.6180 1.4005 35.3797 2.6012 150.6034 2.1519 -8.0084 -0.0721 53.1572 2.5505 52.9812 2.4627 170.9808 1.6995 120.6472 2.5283
4348 168.9734 3.4001 31.7708 2.5613 168.9202 1.0451 34.4256 2.4018 149.5331 2.1321 -8.1650 0.0634 53.6303 2.3668 53.1789 2.5881 171.0240 1.8443 120.7101 2.5294
4349 169.0919 3.0340 32.3381 2.5538 168.7522 0.8892 33.0662 2.4927 148.2831 2.1319 -7.9679 0.1931 54.3152 2.4240 52.7179 2.4558 170.8774 2.1218 121.1344 2.5113
4350 168.4928 3.2711 32.5098 2.5781 168.5693 0.6769 31.1625 2.3845 146.8510 2.2900 -8.0076 0.0395 55.1918 2.3393 52.8537 2.5255 170.3009 2.3220 121.7221 2.5293
4351 168.7470 2.9272 32.8176 2.4980 168.3927 0.9762 29.9123 2.2876 145.4424 2.4289 -8.1250 0.2799 55.8055 2.4826 53.0213 2.5262 169.9341 2.3425 122.0294 2.5075
4352 168.6905 2.7971 32.8528 2.4519 168.4466 1.2641 28.2174 2.5028 143.8631 2.3389 -8.4520 0.5179 56.2209 2.4603 52.7179 2.4464 169.4355 2.1221 122.4923 2.5369
4353 168.6647 2.4724 32.8871 2.5098 168.4394 1.8238 26.9007 2.5656 142.5370 2.6502 -8.1253 1.0600 56.3583 2.5211 52.6192 2.5212 168.8912 2.4455 123.2112 2.4328
4354 168.7659 2.0613 33.1703 2.5843 168.2874 2.3604 25.4001 2.4395 141.2774 2.5251 -7.6816 1.0218 56.5018 2.5706 52.6022 2.5509 168.6099 2.1664 124.0331 2.4179
4355 168.8330 1.9188 32.9184 2.4091 168.2792 2.4544 23.6937 2.5894 139.7990 2.3486 -7.5537 1.4245 56.7696 2.4999 52.2855 2.5743 168.0272 2.0118 125.0467 2.4876
4356 169.1241 1.5419 33.0819 2.5316 168.1486 2.0093 22.1961 2.5812 138.2991 2.4081 -7.2243 1.6311 57.0833 2.5388 51.8834 2.5938 167.8322 1.6112 125.4089 2.5126
4357 168.9761 1.4336 32.9914 2.5789 168.0526 1.8629 20.5671 2.6318 136.9905 2.4696 -7.1820 1.7567 57.3029 2.4636 51.2976 2.3507 167.8801 1.1953 126.1340 2.6430
4358 168.7623 1.0621 32.4790 2.5978 167.6071 1.8913 19.2689 2.3375 135.7909 2.5645 -7.4623 2.0073 57.2429 2.4841 50.5835 2.5261 167.9046 0.6100 127.4304 2.8209
4359 168.9701 1.1382 32.2565 2.5311 167.7477 2.3655 17.7075 2.3983 134.6406 2.5186 -7.4293 2.3279 57.3094 2.4344 49.8893 2.5359 168.0440 0.4308 129.0334 2.7791
4360 169.1598 1.4822 31.6613 2.5572 167.4208 2.3600 16.1951 2.4708 133.5134 2.4729 -7.6645 2.7311 57.0697 2.3929 49.0917 2.5684 168.0657 0.2471 130.3345 2.3067
4361 168.8738 1.6846 30.8969 2.4764 167.3784 2.3369 14.5706 2.2238 131.9250 2.5821 -7.7775 3.1035 56.5952 2.4768 48.0266 2.5099 168.3474 0.2423 131.9779 2.5644
4362 168.9927 1.4393 30.1836 2.4145 167.1885 2.6961 13.2449 2.4043 130.3536 2.5506 -7.8666 2.8749 55.9698 2.4440 47.1531 2.6018 168.7717 0.0953 133.3048 2.4460
4363 168.7066 1.5566 29.4194 2.5800 166.5175 2.8643 11.7221 2.3909 128.8863 2.4140 -7.6492 3.0436 55.4836 2.5641 46.1952 2.5719 169.4596 0.2845 134.6096 2.2974
4364 168.5690 1.9718 28.4720 2.5728 166.0551 2.9725 10.5870 2.0751 127.2824 2.2577 -7.6473 3.0871 54.4391 2.4009 44.9298 2.5901 169.7982 0.6471 135.7384 2.1997
4365 168.5933 2.2628 27.6378 2.3937 165.4477 2.6604 9.4455 2.0812 126.0967 2.4399 -7.9472 3.6288 53.2353 2.3610 44.3728 2.6451 169.9903 0.5133 136.9828 2.6945
4366 168.6678 2.3623 26.2918 2.3518 164.6628 2.7741 8.3779 1.8796 124.6619 2.5058 -8.1410 3.9466 52.2313 2.5401 43.4904 2.5522 170.1625 0.7090 138.0165 2.3778
4367 168.5559 2.4325 24.9033 2.5067 164.5081 3.1733 6.9190 1.9460 123.4268 2.7275 -7.9301 3.8821 50.9658 2.4892 43.0593 2.5132 170.2389 0.6645 139.2076 2.4595
4368 168.3559 2.4573 23.6551 2.6225 164.7878 3.4450 5.7995 1.9826 122.0358 2.6789 -7.8003 4.0399 49.4971 2.3687 42.3501 2.5762 170.5096 0.8819 140.2051 2.4291
4369 168.2042 2.1621 22.5854 2.5538 164.5839 3.4828 4.8454 2.0084 121.0929 2.7030 -7.3033 4.1964 48.4609 2.5243 41.9107 2.5385 170.3460 0.9289 141.9359 2.4593
4370 167.8697 2.5254 21.5523 2.7281 164.3708 3.2681 4.2979 1.9252 119.3986 2.3094 -7.1491 4.1272 47.0173 2.6060 41.1538 2.4774 170.2839 1.3818 143.3480 2.5061
4371 167.3694 2.5077 20.8724 2.6067 164.0644 3.6402 3.2404 1.8426 117.9508 2.3580 -6.8005 4.3440 45.5982 2.5002 40.7394 2.4128 170.1208 1.4873 145.0296 2.6355
4372 166.9583 2.1417 19.9712 2.3856 163.9738 3.8482 2.7882 1.9763 116.1860 2.2812 -6.6139 4.2014 44.5616 2.4513 41.0501 2.4874 170.0847 1.7874 146.2262 2.5413
4373 166.4951 1.8220 19.1613 2.6249 163.4834 3.8766 2.4445 1.9632 114.6344 2.5001 -6.8923 4.0246 43.5225 2.5382 40.8804 2.5089 169.7432 2.0627 147.1860 2.7381
4374 166.4493 1.8150 18.4986 2.3750 163.2213 3.7155 2.1016 1.8759 113.6253 2.3938 -6.6657 4.3000 42.4863 2.4185 41.6258 2.4874 169.7044 2.5756 148.4692 2.7367
4375 166.1257 1.8425 17.7758 2.5246 162.5011 3.9815 2.0575 1.6589 112.0104 2.4834 -6.5577 4.2394 41.8124 2.4516 41.8703 2.4807 169.6596 2.6699 149.0552 2.6858
4376 166.0696 1.8242 17.2603 2.4953 161.9053 3.5609 1.4418 1.5027 110.7238 2.6424 -6.1794 4.0581 41.0942 2.5150 42.4564 2.4746 169.3226 3.1078 150.5442 2.7305
4377 165.9074 1.7231 16.4224 2.4028 161.3887 3.2656 1.6799 1.8933 109.4056 2.6063 -6.0324 3.9191 40.5719 2.4366 43.0789 2.5205 169.1825 3.7166 151.7211 3.0084
4378 165.1975 1.6092 15.7799 2.5351 160.7397 3.0885 1.5844 2.0389 107.9983 2.6357 -6.3970 3.6400 40.2762 2.4906 43.1147 2.3748 169.0604 3.5709 152.8364 3.3113
4379 165.0102 1.3617 15.5426 2.4232 160.1897 2.9096 0.9390 1.9675 106.8627 2.4161 -6.4570 3.9134 39.7526 2.6231 43.6643 2.4848 168.9797 3.9912 154.2960 3.3578
4380 164.8392 1.1410 15.2340 2.4914 159.2124 2.9876 1.0094 1.9137 105.6507 2.4853 -6.9742 3.8189 39.6068 2.5310 44.3256 2.5315 168.9840 4.4866 155.0788 3.8784
4381 164.9070 0.9468 14.7062 2.5318 158.6848 2.7779 1.2298 2.0873 104.6637 2.3248 -7.4033 3.8100 39.5571 2.4990 44.9881 2.4189 169.0272 4.7524 156.3132 3.9461
4382 164.8786 0.8880 14.5267 2.5406 158.0738 2.8287 1.3915 2.0169 102.8881 2.5302 -7.0917 3.3537 39.8665 2.5189 46.1711 2.5103 168.8342 5.2708 157.6951 3.8377
4383 165.4070 0.7039 14.3612 2.4874 157.3501 2.7905 1.8796 2.0056 101.6036 2.4925 -6.9296 3.0354 39.6765 2.4535 46.8617 2.4012 169.0457 5.5601 158.8263 3.9472
4384 165.7581 0.7242 14.3372 2.5086 156.9061 2.7302 2.3887 1.6202 100.0884 2.4816 -6.7303 2.7991 40.1791 2.5563 47.8095 2.3200 168.7028 5.7185 159.8354 4.3020
4385 165.9079 0.5577 14.3721 2.5412 155.9845 2.3150 3.1070 1.9049 98.7906 2.5300 -6.7854 2.7577 40.1515 2.5414 48.6837 2.4859 168.6701 5.9656 160.7915 4.4137
4386 166.1981 0.6167 14.5710 2.4818 154.6786 2.1729 3.7738 2.0563 97.5431 2.4223 -6.5123 2.4829 40.4229 2.5477 50.0817 2.4168 168.1850 6.2050 161.7566 4.4597
4387 166.4505 0.5691 15.2739 2.4931 153.8025 2.1489 4.5740 2.0369 96.2523 2.5524 -6.7268 2.5131 40.5178 2.5057 51.8337 2.4430 168.1810 6.5576 162.9408 4.0410
4388 166.6259 0.3660 16.2822 2.5889 152.2919 2.2576 5.6471 2.1814 95.0589 2.6012 -6.8936 2.7127 40.8374 2.5785 53.3161 2.5886 167.9768 6.1766 163.8966 3.7318
4389 166.6130 0.2765 16.5654 2.5814 150.8086 2.2243 6.1298 2.0762 93.6395 2.7218 -6.4590 2.2542 41.2214 2.4425 54.7918 2.3592 167.8062 6.1326 164.9622 3.7733
4390 166.8170 0.7927 17.3901 2.5802 149.5517 2.3794 6.8213 1.9732 92.0117 2.5864 -6.4201 2.7649 41.5278 2.3393 56.1085 2.5144 168.2480 6.0849 165.8339 3.6004
4391 167.1163 1.0401 18.7855 2.4713 148.3402 2.4735 7.9664 2.0160 90.5231 2.5257 -6.4720 3.0995 42.0137 2.5730 57.5914 2.5695 168.7278 6.2071 166.4122 3.2976
4392 167.2752 1.2956 19.9413 2.5112 146.9248 2.4136 8.5997 1.9352 89.1516 2.5067 -6.6644 3.0568 42.9340 2.4171 59.4358 2.5825 169.2529 5.9750 166.7771 2.8324
4393 167.3543 1.4748 21.1714 2.7577 145.7080 2.4700 9.7172 2.3272 87.6792 2.2206 -6.3609 3.7349 43.9959 2.3336 60.5850 2.4236 169.6400 5.9801 166.6069 2.9151
4394 166.9327 1.8869 22.2021 2.6120 144.3545 2.4857 10.3170 2.2962 85.9343 2.3499 -6.7677 4.0683 45.0918 2.3276 61.7349 2.4016 169.8285 5.5258 166.6166 2.6486
4395 166.7456 2.0299 23.2172 2.3005 142.9422 2.5750 11.0110 2.3641 84.3835 2.4497 -6.5669 4.1183 46.4076 2.5374 63.0154 2.2988 169.8849 5.4506 166.7385 2.8139
4396 166.4865 1.9554 24.7033 2.4302 141.3957 2.5325 11.4326 2.4306 82.7652 2.2441 -6.5881 4.2380 47.6184 2.4952 64.0363 2.4953 170.5291 5.3655 166.9324 2.7559
4397 166.8802 1.7607 26.2539 2.4982 139.7345 2.4518 11.9871 2.4633 81.4734 2.5646 -6.5407 4.3623 48.8147 2.4891 65.3246 2.4381 170.3874 4.8097 167.2885 2.8187
4398 166.7304 1.8292 27.5777 2.4219 138.4217 2.3689 12.1519 2.4758 80.2059 2.3056 -6.4164 4.2394 50.0026 2.4911 66.2793 2.4403 170.6580 4.3138 167.4097 2.8870
4399 166.5458 1.4158 28.7805 2.4558 136.7648 2.5142 11.8966 2.6192 79.2744 2.4098 -6.2940 4.4524 51.6762 2.5311 67.4929 2.4267 170.7432 4.4455 167.8402 2.5169
4400 166.4268 1.4151 30.0852 2.5487 135.2129 2.6078 12.1939 2.5344 77.9328 2.4372 -6.2425 4.5980 53.1969 2.6556 68.7184 2.4115 170.8760 4.3649 167.8581 2.4765
4401 166.4606 1.7560 31.4769 2.3745 133.7203 2.4294 11.9688 2.4493 76.7644 2.5254 -6.0970 5.2655 54.3526 2.6760 69.5053 2.4825 170.9516 3.8631 168.1123 2.3605
4402 166.2699 1.8319 32.2926 2.6328 132.7401 2.5358 11.8784 2.5827 75.4333 2.6536 -6.0325 5.4571 55.8731 2.5349 70.2461 2.6151 170.5395 4.1170 168.3615 2.1869
4403 166.1128 1.4350 33.8716 2.5386 131.2493 2.6444 11.4939 2.4917 74.4181 2.6491 -6.1250 5.5958 57.4462 2.5649 70.7300 2.5271 170.2406 4.3710 168.6479 1.9384
4404 166.1070 1.4379 35.1847 2.3208 130.2156 2.5710 11.4442 2.6303 73.2993 2.6355 -6.1992 5.7751 58.7205 2.4265 70.9748 2.5217 169.8235 4.3633 168.5179 1.9189
4405 165.7936 1.2542 36.3330 2.4214 128.7913 2.4972 11.0102 2.5257 72.4623 2.4730 -6.0714 5.8995 59.7779 2.4427 71.2201 2.4291 169.2171 4.3753 168.1853 1.5806
4406 166.1042 1.2825 38.2186 2.6710 128.0923 2.5670 10.5392 2.6188 71.7581 2.4543 -5.8319 5.4249 61.1894 2.5570 71.4948 2.4532 168.9370 4.3693 168.4601 1.3173
4407 166.5343 1.3364 39.5685 2.4607 127.5475 2.5171 9.9103 2.2941 70.9583 2.4865 -4.9819 5.5582 62.6953 2.6393 71.9506 2.5466 168.4820 4.2692 168.4855 1.0112
4408 166.6771 0.8250 40.9715 2.3164 126.7426 2.5543 9.7080 1.9889 70.2218 2.5183 -4.6928 5.2649 63.8735 2.4724 72.3447 2.4097 168.2801 4.0552 168.0695 0.6549
4409 167.1922 1.3393 42.2032 2.3914 126.2486 2.4956 8.6892 1.9781 69.3935 2.4213 -4.4708 5.3211 65.2318 2.4184 72.3323 2.5369 168.0661 3.5367 168.1121 0.5571
4410 167.2831 1.5087 43.6955 2.5815 125.7311 2.5336 7.5473 1.7167 68.8709 2.5437 -4.5705 5.0773 67.1492 2.6161 72.4391 2.5558 167.7832 3.5729 168.2673 0.6319
4411 167.5472 1.7792 45.2017 2.3917 125.7566 2.5238 6.4162 1.7770 68.6115 2.4684 -4.3409 4.9498 68.2426 2.7340 72.3876 2.5521 167.8184 3.4391 168.4361 1.2793
4412 167.5878 1.5582 46.4328 2.5670 125.7920 2.4579 5.3391 1.7179 68.2824 2.4166 -4.6250 4.7955 69.2701 2.7759 72.3887 2.3993 167.7452 2.8536 168.4765 2.1290
4413 167.9257 1.9268 47.9433 2.6053 125.9028 2.5838 4.2926 0.9368 68.1709 2.5673 -4.6649 4.7815 70.8532 2.5955 71.5229 2.4346 167.7302 2.8626 168.7891 2.4028
4414 168.3926 1.8668 49.1184 2.3560 126.2477 2.5546 3.4693 0.9539 68.2645 2.5434 -4.7187 4.7244 72.0638 2.4150 71.1431 2.5096 167.4672 2.6970 169.1555 2.6158
4415 168.3825 2.3254 50.5875 2.6308 126.3656 2.4438 2.6880 0.8164 68.5681 2.5193 -4.3400 4.7221 73.2056 2.2689 70.3801 2.5400 167.4331 2.4588 169.1062 2.9679
4416 168.7052 2.4702 52.0385 2.4523 126.8797 2.4701 1.8638 0.7623 68.8868 2.5285 -4.3531 4.6195 74.7286 2.5169 69.4375 2.5145 167.3026 2.3998 169.0001 3.5643
4417 168.9758 2.3746 53.6208 2.4058 127.2023 2.4195 0.5103 0.7689 69.4414 2.5060 -4.4275 4.3737 76.4644 2.3287 68.4828 2.4724 167.3604 2.4044 169.5301 3.7201
4418 168.9226 2.5779 55.1017 2.4719 127.1120 2.4641 -0.4360 0.8558 69.5653 2.5213 -4.5996 4.2226 78.4218 2.3664 67.3953 2.4424 167.2975 2.4722 169.8006 4.2787
4419 169.1683 2.7415 56.6493 2.3682 127.7468 2.4675 -1.8424 0.9846 70.0583 2.4505 -4.2609 4.1125 79.7418 2.3580 66.3133 2.7606 167.0952 2.6752 170.2323 4.4640
4420 169.1961 2.4019 57.7648 2.4363 127.7200 2.4183 -2.5304 0.7993 70.4685 2.5527 -4.4598 4.0391 81.3688 2.4440 65.3395 2.5991 166.9881 2.3901 170.3557 4.3190
4421 169.2057 2.5252 59.1342 2.5226 128.1305 2.3881 -3.3404 1.0017 71.0319 2.5273 -4.8257 4.1715 82.8894 2.3661 64.0697 2.5638 166.9956 2.1925 170.3752 4.2882
4422 169.0762 2.7464 60.5171 2.5114 128.4559 2.5107 -4.1597 1.1974 71.5616 2.6332 -4.9246 4.3699 84.5234 2.3964 63.4098 2.4914 166.7161 1.9530 170.6015 4.0512
4423 168.8920 2.5171 62.5289 2.3628 129.1752 2.5153 -4.9166 1.7099 71.9497 2.5692 -5.3328 4.4832 85.9723 2.5135 62.2182 2.4217 166.4085 1.6496 170.9048 3.5573
4424 169.2819 2.2447 63.9241 2.5832 129.5720 2.4236 -5.6561 1.8721 72.2582 2.5115 -5.9841 4.6610 87.0425 2.3609 61.2488 2.4231 166.5647 1.7723 171.1331 3.0007
4425 169.2239 2.0022 65.3018 2.3733 130.1231 2.3455 -6.3361 1.9698 72.4487 2.4921 -6.1192 4.9994 88.5574 2.4218 60.4370 2.5106 166.2391 1.2420 171.4427 2.8097
4426 169.3728 1.7130 66.5348 2.3973 130.6288 2.3966 -6.7902 2.0802 72.8612 2.5312 -6.2734 5.2841 89.6238 2.6694 59.6769 2.3396 166.2447 1.2222 171.3005 2.2475
4427 169.8107 1.6592 67.9995 2.5504 131.3814 2.4310 -7.2000 2.3876 73.2023 2.5371 -6.3827 5.1383 91.0998 2.6713 58.7977 2.4810 165.9303 0.7162 171.2246 1.7329
4428 169.8898 1.5248 68.5150 2.4857 131.4105 2.4408 -7.1933 2.3580 73.7923 2.4657 -6.4045 4.9319 92.4837 2.6616 57.8779 2.4364 165.7752 0.3962 170.9377 1.7007
4429 169.7665 1.2949 69.1614 2.4308 131.2986 2.4609 -7.3071 2.5972 74.3206 2.4559 -6.3805 4.8526 93.8120 2.4904 57.1707 2.4359 165.9964 0.0020 170.7413 1.7464
4430 170.0726 1.0722 69.9174 2.4527 131.0973 2.5361 -7.7056 2.5818 74.5903 2.4581 -6.8407 5.2337 94.8114 2.4237 56.6341 2.5218 166.0563 -0.1215 170.5446 1.2347
4431 170.0084 0.7318 70.8505 2.5495 130.9299 2.5275 -7.9043 2.5204 74.9445 2.4656 -6.9984 5.5573 96.0882 2.4403 56.1890 2.5686 166.3762 -0.3697 170.7184 0.7831
4432 169.9694 0.9676 71.5719 2.4802 131.1081 2.5063 -7.6413 2.4968 75.1887 2.4916 -6.9040 5.8459 97.3977 2.5352 55.5943 2.4493 166.3933 -0.5893 170.8060 0.5332
4433 169.8977 0.9421 72.1301 2.5005 131.1488 2.5068 -7.9543 2.6870 75.1237 2.5780 -6.8186 5.6388 98.5854 2.5429 55.1758 2.3732 166.5014 -0.5515 170.9547 0.7005
4434 169.9254 1.1858 72.4121 2.4422 130.7048 2.5961 -8.1562 2.5444 74.7317 2.5100 -6.9233 5.8460 99.8478 2.5691 54.9569 2.4643 166.6142 -0.8908 171.3696 1.2817
4435 169.7914 0.7823 72.7822 2.5633 130.1917 2.5857 -7.8354 2.7610 74.1926 2.6260 -7.2347 5.6964 101.0509 2.4759 54.8596 2.5103 166.9280 -0.9024 171.3453 1.2741
4436 169.7314 0.8645 72.9085 2.4912 129.6467 2.5578 -7.4936 2.6917 73.6672 2.6361 -7.5125 5.5691 102.0238 2.3600 54.9167 2.4365 167.3406 -0.7946 171.2663 1.4502
4437 170.0650 0.5650 73.2205 2.5363 129.3955 2.5169 -7.2668 2.9277 73.7273 2.6400 -7.4376 5.4831 103.2770 2.4875 55.0263 2.5556 167.4163 -0.7912 171.0949 2.0439
4438 169.8430 0.2429 73.3766 2.4941 128.7932 2.6930 -7.2836 2.7151 73.3738 2.5279 -7.4544 5.3118 104.5001 2.7140 55.0416 2.4507 167.4006 -0.9060 171.1654 2.0568
4439 169.6421 0.0338 73.3931 2.4746 128.0686 2.6997 -7.3524 2.6034 72.2812 2.7116 -7.7453 5.4395 104.8705 2.2722 55.0585 2.5021 167.2431 -0.6153 171.1440 1.8452
4440 169.3144 -0.3269 73.0230 2.4778 126.9816 2.7569 -7.5061 2.4313 71.1691 2.5771 -7.8012 5.2533 105.6760 2.4157 55.3065 2.5362 167.4006 -0.7314 170.6275 2.1130
4441 169.6041 -0.7040 72.5119 2.3752 125.8203 2.7298 -7.4709 2.1117 70.0326 2.5193 -7.4526 5.4245 106.3899 2.4181 55.7127 2.5162 167.3594 -0.7527 170.4599 2.2921
4442 169.3769 -0.8165 71.6892 2.5021 124.6484 2.5221 -7.1440 2.2990 68.7241 2.4251 -7.6395 5.3428 106.7065 2.4676 56.3680 2.5138 167.2141 -0.7453 169.8703 2.6177
4443 169.2169 -0.8086 71.1613 2.5598 123.3954 2.5434 -7.2341 2.0243 67.7322 2.5020 -7.3386 5.0111 107.8290 2.4517 56.9241 2.5497 167.2622 -0.7895 169.2441 2.5825
4444 168.9982 -0.8258 70.6150 2.6172 122.0318 2.4269 -6.8724 2.1867 67.0604 2.3656 -7.3061 4.9540 108.4737 2.5159 57.3835 2.6014 167.5477 -0.4297 169.2627 2.8275
4445 168.5817 -0.7786 69.7844 2.5776 120.8221 2.4181 -6.9596 2.1823 66.2848 2.5379 -7.3202 4.9720 108.9805 2.4671 57.7866 2.5402 167.6223 -0.5157 169.0183 2.9203
4446 168.5567 -0.5490 68.8254 2.5977 119.5501 2.5158 -6.8288 1.7364 65.1602 2.4273 -7.1404 5.0807 109.1308 2.5211 58.1495 2.4777 167.9753 -0.5727 168.7347 3.0404
4447 168.4787 -0.0112 67.8022 2.4676 117.9171 2.5553 -6.5148 1.4704 64.4814 2.4727 -7.4831 5.2683 109.1627 2.4467 58.3569 2.5012 168.2946 0.2630 168.6110 3.5175
4448 168.2410 -0.0784 66.6921 2.6714 116.3784 2.5173 -6.4616 0.9036 63.9195 2.6575 -7.1924 5.4095 109.1406 2.4731 58.8326 2.6654 168.2712 0.2751 168.3326 3.6159
4449 168.2937 0.0649 65.2760 2.5205 115.3042 2.4947 -6.3683 0.3521 62.8811 2.5818 -7.3802 5.5723 109.1015 2.5905 59.1023 2.5762 168.6005 0.2759 167.9896 3.7020
4450 167.8818 0.0272 64.3284 2.3017 114.1995 2.4975 -6.3999 0.1087 62.6754 2.6100 -7.2947 5.3333 108.5145 2.6135 59.4856 2.6077 168.6812 0.3236 168.1858 3.9341
4451 167.4800 0.2244 62.7663 2.4868 113.1087 2.6297 -6.2288 -0.1814 61.9948 2.6198 -7.0909 5.8071 108.5224 2.5825 59.8287 2.4770 168.6565 0.0804 167.7762 4.1736
4452 167.7353 0.5434 60.8584 2.5528 111.8392 2.3934 -6.4338 -0.2980 62.0204 2.4306 -7.2956 5.7810 108.0175 2.3745 60.3495 2.4428 168.4587 0.0569 168.0024 4.7135
4453 168.0539 0.4131 59.0993 2.5485 110.2472 2.4938 -6.4405 -0.6903 62.1058 2.5241 -7.3566 5.4810 107.2286 2.3922 60.5946 2.4637 168.5468 -0.0291 168.1744 4.8044
4454 168.1912 0.7335 57.5620 2.4798 108.7406 2.4083 -6.6989 -0.6906 62.1065 2.4385 -7.0862 5.5163 106.8218 2.5353 60.6103 2.4846 168.3617 -0.3688 168.2485 4.8572
4455 168.6492 0.3942 56.3686 2.5140 107.3933 2.5716 -6.9184 -0.2688 62.4940 2.4963 -7.3890 5.4498 105.9303 2.6334 60.9084 2.5290 168.5430 -0.6491 168.0309 4.9273
4456 168.4609 0.2502 54.5335 2.5724 106.3537 2.5043 -7.4048 -0.0733 62.6053 2.4897 -7.5384 5.6738 105.1995 2.6822 60.4635 2.5630 168.4390 -0.6498 168.0568 4.9555
4457 168.7688 0.1352 53.2196 2.5375 104.7890 2.4876 -7.6346 -0.4480 63.2217 2.4772 -7.4148 5.7597 104.1925 2.4811 60.0989 2.6251 168.1095 -0.4977 168.2359 5.0498
4458 168.3215 -0.4949 51.8712 2.5984 103.2020 2.3815 -7.9312 -0.5682 63.9336 2.4194 -7.7621 5.5826 103.0559 2.8016 59.4855 2.6129 167.5603 -0.3835 168.8613 4.7991
4459 168.5286 -0.2870 50.5910 2.5797 101.6002 2.5500 -7.9400 -0.5574 64.6773 2.5590 -7.8085 5.3760 101.9133 2.7223 58.7471 2.5507 167.5167 -0.3850 168.8307 4.7299
4460 168.6915 -0.6074 49.3365 2.4573 100.2607 2.5781 -8.1224 -0.7613 65.1959 2.5134 -7.9470 5.3638 100.5177 2.5644 57.7948 2.5306 167.2300 -0.2732 168.8356 4.7882
4461 168.5328 -0.8184 48.1126 2.4500 98.8723 2.4255 -7.7522 -0.9152 65.9774 2.5257 -8.0936 5.0702 99.2092 2.5866 56.9844 2.4909 166.7822 0.0546 168.7920 4.4829
4462 168.5118 -1.0260 46.7516 2.5611 97.0826 2.5465 -7.8730 -0.9961 66.8902 2.4596 -8.2066 4.7400 97.9203 2.4228 56.0807 2.6094 166.9536 0.1784 168.5559 4.3383
