Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
1267 -7.4137 -0.8204 118.0070 2.5155 65.9343 2.4270 -7.1027 4.7350 -10.8323 3.6193 -3.9549 4.9950 -8.3513 -0.2927 -6.5918 2.5823 46.9697 2.4637 125.2597 2.4953
1268 -7.1178 -0.6332 114.1155 2.7066 65.7741 2.4502 -8.1558 4.3178 -10.5883 3.3552 -2.2206 4.7326 -8.7144 -0.6679 -7.2023 2.4905 43.2312 2.5159 125.3938 2.5803
1269 -6.7745 -0.2677 110.5466 2.4735 66.3492 2.4109 -9.0571 4.3492 -10.1830 4.0848 -0.7101 4.3897 -8.8884 -1.1646 -7.8653 2.5954 39.5274 2.6567 125.7653 2.5944
1270 -6.1803 0.0246 106.9576 2.5752 67.7932 2.3822 -9.9966 4.5845 -9.3092 4.6349 0.1277 4.0348 -8.6558 -1.5924 -8.6079 2.9692 36.1480 2.5565 126.2827 2.5518
1271 -5.4966 0.1753 103.4362 2.4786 69.5549 2.1859 -10.5908 4.6741 -8.4350 5.2477 0.2597 3.5769 -8.5031 -1.0120 -9.2363 4.0623 32.9561 2.6314 126.9416 2.5268
1272 -5.6459 0.4960 99.9549 2.4410 72.3238 2.3006 -11.0403 4.2151 -7.6907 5.2308 0.2943 3.3756 -8.7016 -0.4725 -9.2984 4.2276 31.0124 2.5352 127.2451 2.4448
1273 -6.4367 0.9010 96.3721 2.5559 75.5999 2.3781 -11.0838 3.9271 -6.7655 4.9664 -0.2125 3.3558 -9.3532 0.3982 -9.3663 4.2644 29.3262 2.5453 127.1020 2.4948
1274 -7.5638 1.0468 92.6522 2.4783 79.3860 2.4453 -10.8164 3.8601 -5.3020 4.7755 -1.1499 3.2809 -9.9058 1.1085 -9.3996 4.1326 28.2453 2.6174 126.1914 2.5381
1275 -7.7325 0.5700 89.1808 2.2933 82.7114 2.4804 -9.8551 4.4076 -3.3305 4.7385 -2.6661 3.3544 -9.7923 2.0279 -9.6198 4.5177 28.2201 2.5832 124.7229 2.3561
1276 -7.7872 0.4552 85.8082 2.4659 85.6484 2.5086 -9.1326 4.9228 -0.7165 4.5528 -4.3507 3.3832 -9.7576 2.8000 -9.8776 5.4098 28.9590 2.6042 122.3741 2.3204
1277 -7.7850 0.0440 82.1702 2.6205 87.5089 2.3653 -8.0792 5.7049 1.4171 4.1033 -5.9083 3.9376 -9.5845 3.7020 -9.3659 6.0280 30.2490 2.6014 119.1600 2.4603
1278 -8.1374 -0.0658 78.4444 2.6322 88.9895 2.5078 -7.0308 5.5717 2.9625 3.4903 -7.3094 4.4625 -10.0299 4.4482 -8.3660 6.1749 32.2790 2.6862 115.5506 2.4647
1279 -8.7383 0.7687 74.8529 2.6800 89.7607 2.6122 -5.6341 5.3382 3.9252 3.0025 -7.8231 4.9552 -10.3829 4.8711 -7.8258 5.8200 35.1225 2.7221 111.9648 2.5675
1280 -9.7044 1.1022 71.5244 2.5923 90.7198 2.5104 -4.1213 4.6116 4.2560 2.6510 -8.1551 4.8372 -10.4975 4.5760 -7.7507 5.1954 38.1531 2.6277 108.2818 2.5399
1281 -10.3038 1.1629 68.1178 2.5417 91.4442 2.4620 -2.5171 3.8876 4.5030 2.5446 -7.6413 4.8488 -10.3655 4.1469 -8.3204 4.6759 40.6207 2.4269 104.5989 2.5164
1282 -10.4223 1.1448 65.5864 2.5190 91.8936 2.4945 -0.0053 3.5306 4.4384 2.5868 -6.7750 4.4871 -9.9374 3.8987 -8.4496 3.9980 42.2673 2.3906 100.8225 2.3382
1283 -10.2625 0.7470 63.8828 2.4820 91.8109 2.4330 2.4688 3.5169 4.6882 2.4910 -5.8161 3.9945 -9.4585 3.3911 -8.4235 3.1523 43.5485 2.5022 97.3242 2.2087
1284 -9.6264 0.2208 62.6954 2.4896 91.3052 2.4975 5.0912 3.6040 4.4981 2.4963 -4.4641 3.7844 -9.5678 2.7099 -8.0454 2.4818 43.5346 2.5415 94.5036 2.2876
1285 -9.0237 -0.1686 62.4017 2.5549 90.5744 2.4768 7.7718 3.1052 4.2885 2.5398 -3.0391 3.8350 -10.0572 2.1627 -6.9920 1.8608 43.0088 2.4254 92.3860 2.4295
1286 -8.4579 0.3109 62.7281 2.4398 90.5322 2.4827 10.7887 2.6823 4.0546 2.4426 -1.9452 3.5420 -10.5543 1.6754 -6.7222 0.8408 42.1875 2.4476 90.7103 2.4314
1287 -8.0252 0.3346 63.6551 2.5558 91.0892 2.5163 13.9332 2.5622 4.0335 2.3524 -1.3658 3.3828 -10.8198 1.1826 -6.5817 0.2709 40.1268 2.3918 89.7971 2.5643
1288 -7.6522 -0.0622 65.3746 2.4625 92.6717 2.5429 17.1145 2.6516 4.2958 2.1993 -1.4080 3.4700 -10.7265 0.9377 -7.0618 -0.5908 37.3771 2.2648 89.7180 2.4766
1289 -6.8650 -0.9271 68.0316 2.4245 94.7886 2.5672 20.1014 2.6191 4.4190 2.2198 -1.4958 3.9261 -10.2183 0.8175 -7.5425 -1.3010 34.0061 2.3500 89.8899 2.5226
1290 -6.2412 -1.1536 71.4222 2.5556 97.0712 2.4691 22.5417 2.4824 4.6415 2.3057 -2.1562 4.3989 -9.9794 0.8889 -8.2061 -1.1215 30.6109 2.4735 91.0079 2.5107
1291 -5.4182 -1.0843 75.1280 2.5057 98.9552 2.4397 24.4648 2.5038 4.5158 2.0344 -3.1743 4.6391 -10.3234 1.1999 -8.5875 -0.6724 27.0700 2.4852 92.3814 2.4654
1292 -4.8210 -0.6711 78.7467 2.6073 100.2654 2.5234 25.5554 2.3915 3.5833 1.6059 -4.3648 4.4987 -10.8211 1.4647 -8.6444 0.3321 23.6728 2.4350 93.7054 2.4474
1293 -4.4079 -0.1971 81.8068 2.5314 100.7615 2.4994 25.6362 2.5257 2.6743 1.4983 -5.7264 4.2251 -11.0870 1.5214 -7.8420 1.3923 20.7593 2.5204 95.0480 2.4854
1294 -4.1459 -0.0570 84.1329 2.6849 101.2600 2.5014 24.9392 2.6381 2.0043 1.6025 -7.1490 3.6490 -11.3822 1.6008 -7.1499 2.4007 18.5085 2.3847 95.8189 2.5461
1295 -4.0323 -0.1472 85.8606 2.5875 101.6547 2.4270 23.4068 2.5994 1.0274 1.6628 -7.8219 3.1316 -10.9368 1.8131 -6.8531 2.5812 16.7305 2.6288 95.4700 2.4808
1296 -3.2286 0.2516 87.0148 2.5491 101.4477 2.4554 21.3407 2.7339 0.5680 1.8799 -7.8536 2.4617 -10.4927 1.9103 -6.4527 2.6730 15.6853 2.5239 94.9267 2.4700
1297 -1.9765 0.7321 87.4955 2.4861 100.3404 2.5004 18.4742 2.6389 0.8088 2.1887 -7.8804 2.1399 -9.8975 2.2189 -5.7839 2.5037 15.5376 2.5155 93.9050 2.3994
1298 0.2628 1.5352 87.0604 2.4516 98.7081 2.4058 15.3866 2.5388 1.7570 2.3858 -7.4743 1.7757 -9.6972 2.7489 -4.9552 2.7266 15.9517 2.5033 93.3218 2.3846
1299 2.6933 2.0100 85.6178 2.3904 96.1954 2.2594 12.8913 2.5458 2.9831 2.3806 -6.8892 1.5959 -9.8638 2.5475 -4.1303 2.8514 17.0721 2.5231 92.4281 2.3979
1300 5.1520 2.4808 83.6092 2.3340 93.1466 2.2470 11.0895 2.6762 4.1828 2.8251 -6.5634 1.9662 -10.3711 3.1220 -3.3362 3.0084 18.2667 2.3914 92.1773 2.5474
1301 6.9409 2.7096 80.8047 2.4355 90.4599 2.4715 10.1292 2.6083 5.7277 3.0317 -5.9746 2.5693 -10.5372 3.7912 -3.1962 3.3172 19.7366 2.4219 92.1543 2.4181
1302 8.4845 2.8539 77.6049 2.4390 88.2887 2.4632 9.8582 2.5415 7.1280 2.8298 -5.6366 3.1672 -10.0363 4.5735 -3.4940 3.6224 21.0922 2.4074 92.7485 2.4186
1303 9.5410 2.6827 73.9032 2.2529 86.9868 2.4619 10.3008 2.4511 7.6903 2.5299 -5.3647 3.5423 -9.1331 5.0675 -3.9237 3.6478 21.8400 2.4725 94.7361 2.3575
1304 9.8891 2.4734 70.3157 2.5373 86.1784 2.4430 11.6030 2.4955 7.4361 2.8877 -5.2416 4.0394 -8.8396 4.9863 -4.7379 3.6994 21.4385 2.4453 97.2373 2.4256
1305 9.5529 2.5195 66.6989 2.6126 85.9842 2.6079 13.2117 2.4685 6.6162 3.4307 -5.1894 4.5799 -9.0301 4.6679 -5.6246 3.7248 20.4490 2.4420 100.5445 2.3347
1306 8.4362 2.3686 63.1860 2.6613 86.8440 2.5413 15.1984 2.3855 5.2657 4.1333 -5.1785 5.2279 -9.6603 4.3342 -6.4483 3.9631 18.6257 2.3274 103.9381 2.5299
1307 6.6420 1.9325 59.5497 2.6070 88.2044 2.5293 16.8947 2.4618 3.0421 4.6810 -5.9929 5.7403 -10.4928 4.0449 -7.2516 4.3881 16.3084 2.4228 107.3269 2.5652
1308 4.2621 1.3561 55.8640 2.5097 90.3671 2.4875 18.3981 2.4520 0.1070 4.8404 -6.9265 5.8325 -10.8701 4.1638 -8.2397 4.4976 12.9087 2.3063 110.6537 2.6688
1309 1.0935 0.9031 52.8728 2.4588 92.8554 2.5406 18.7098 2.4748 -2.8070 4.6522 -7.3211 5.6286 -10.9185 4.3134 -9.3469 4.3842 9.4665 1.9194 113.1882 2.3788
1310 -1.9248 0.7942 50.1179 2.4800 95.9236 2.5557 18.6255 2.3637 -5.1832 4.3604 -7.3592 5.1065 -10.7123 4.2558 -10.2596 4.2454 5.9223 1.5754 114.8440 2.4314
1311 -4.4552 0.8509 48.7177 2.4757 98.7135 2.4043 18.0766 2.4516 -6.7864 4.2560 -6.7316 4.7889 -10.6654 3.5621 -10.8073 3.7874 2.7425 1.2696 115.4198 2.4873
1312 -6.4573 1.1851 47.6936 2.4213 100.6818 2.4430 17.0989 2.4754 -8.2233 4.1116 -6.2708 5.2168 -10.9688 2.5810 -11.1856 3.1610 -0.3595 0.9566 115.6302 2.4958
1313 -7.8726 1.4797 47.3096 2.5042 102.2365 2.3822 16.2025 2.4670 -9.6030 4.0979 -5.9719 5.8194 -10.8333 1.2530 -11.3692 2.7912 -3.2620 0.8014 115.9253 2.3890
1314 -8.5709 1.5610 47.9241 2.5818 102.8524 2.5130 15.5412 2.5098 -10.5045 3.5498 -6.0778 6.1682 -10.7155 0.6102 -11.3996 3.0406 -5.7475 0.9690 116.1695 2.4989
1315 -8.9874 2.1310 48.4837 2.5988 102.7165 2.4167 15.2271 2.5138 -11.3296 2.5268 -6.6445 6.1772 -9.9846 0.1375 -11.2902 3.1461 -7.8084 1.5793 116.3168 2.4414
1316 -9.3841 2.9175 49.3005 2.5554 101.7682 2.5231 15.6266 2.6843 -11.4216 1.8589 -7.2408 5.7808 -9.2800 -0.1632 -10.9718 2.4244 -8.8835 1.7777 116.0613 2.5053
1317 -9.5917 3.9240 50.3446 2.4681 100.1625 2.4200 16.6343 2.5996 -11.4323 1.5004 -7.6054 5.3781 -8.4894 0.2660 -10.9827 1.5538 -9.9803 2.1000 115.6128 2.4830
1318 -9.5261 4.5148 51.3504 2.3784 97.8014 2.3718 18.1751 2.6755 -10.8635 1.0822 -7.8348 4.8121 -7.8938 0.3322 -11.0721 1.4677 -10.3739 2.2592 115.3486 2.5267
1319 -9.3521 5.1790 51.8350 2.5078 95.4714 2.3758 21.0215 2.6854 -10.5806 1.2091 -7.9749 4.1341 -7.6661 0.0733 -11.1433 1.7363 -10.7808 2.1207 115.6192 2.5391
1320 -8.9821 5.0816 50.9860 2.3342 93.1606 2.4562 24.1586 2.4748 -10.0053 0.9501 -8.0704 3.5060 -7.3830 -0.2883 -10.9810 2.4582 -11.1694 2.4567 116.2232 2.5511
1321 -8.1193 4.9832 49.8676 2.2305 91.7879 2.4547 27.6542 2.4431 -9.5067 0.5229 -8.4825 2.9073 -7.2946 0.0202 -10.2933 2.8038 -11.1098 3.3303 117.4392 2.5177
1322 -7.5020 5.1654 47.9087 2.3228 90.9108 2.4638 31.5586 2.4097 -8.7605 0.0383 -8.8079 2.2503 -7.1234 0.5094 -9.4363 3.0689 -10.5829 3.8968 119.7075 2.6825
1323 -6.9592 5.4359 44.8795 2.2800 91.0277 2.4250 35.0397 2.4927 -7.6062 -0.0416 -8.7277 1.3880 -7.2239 0.5966 -8.3700 3.4359 -10.2609 3.9538 121.5954 2.4842
1324 -6.8469 5.5219 41.2054 2.3089 91.7297 2.4294 38.6057 2.2165 -6.4980 0.3554 -8.2672 0.6585 -7.8639 0.4865 -7.7066 3.8846 -10.1351 3.3551 123.3765 2.6171
1325 -6.7374 5.5350 37.4606 2.4998 93.0621 2.4293 42.3651 2.4327 -5.7602 0.7359 -7.6208 0.0009 -8.4899 0.1948 -7.2446 4.1626 -10.3642 2.3496 125.2605 2.5841
1326 -6.5537 5.3961 33.9642 2.6903 95.2788 2.4296 46.0564 2.4125 -5.1692 1.3206 -5.7977 -0.1749 -9.3572 -0.2140 -6.6270 4.7333 -10.4835 1.7345 127.2550 2.3028
1327 -6.3405 5.1909 30.1297 2.5215 98.1285 2.1953 49.9766 2.4970 -4.4605 1.5812 -3.5483 -0.1434 -9.7850 -0.2742 -5.8150 5.3873 -10.5347 1.1550 130.0748 2.4896
1328 -5.9640 4.7740 26.6570 2.4885 101.7098 2.4456 53.8662 2.6379 -3.7823 2.2647 -1.5444 0.0088 -10.0942 -0.2908 -5.6346 5.6871 -10.0250 1.1334 133.3818 2.5010
1329 -5.7989 4.4657 22.8199 2.5965 105.1104 2.5658 57.2672 2.6882 -2.9375 2.6882 -0.1431 0.3744 -9.9053 0.2922 -5.7265 5.7447 -9.1665 1.0703 137.0990 2.5528
1330 -5.6354 4.5303 18.9558 2.4887 108.1681 2.4029 60.2916 2.4894 -2.0569 3.0109 0.5845 0.9848 -9.3908 1.1918 -5.8645 5.6760 -8.3817 0.7075 140.9137 2.3746
1331 -6.0116 3.9471 15.7122 2.6256 110.6092 2.3839 62.2554 2.6097 -0.8488 3.4609 0.9980 1.2682 -9.2099 1.9465 -5.9387 5.6795 -8.0521 -0.0912 144.6331 2.2428
1332 -6.7582 3.3513 13.2691 2.5359 112.3012 2.4670 63.4001 2.5858 0.6808 3.4575 1.1269 1.3413 -8.7554 1.9059 -5.9792 5.8297 -8.3033 -0.8200 148.0731 2.3668
1333 -7.7354 2.9268 11.1832 2.4290 113.3625 2.4079 63.9206 2.5317 3.2137 3.3814 0.6283 1.1978 -8.1346 1.5378 -6.1076 5.9995 -8.3036 -1.1376 151.6893 2.5147
1334 -7.9933 2.5396 10.3190 2.4434 113.5976 2.4114 63.7041 2.4791 5.7736 3.1694 -0.1170 1.1098 -7.8021 1.4432 -6.2975 6.1938 -8.4636 -0.9864 155.2803 2.7414
1335 -8.0591 2.2222 9.9499 2.4531 112.8430 2.4166 62.6425 2.4401 8.6198 2.6808 -0.8820 1.1591 -7.7996 1.2535 -6.1025 5.9575 -8.0709 -0.8644 158.5169 2.9996
1336 -8.0114 2.3295 10.5434 2.4132 111.9263 2.3855 60.6960 2.3549 11.7735 2.4955 -2.6277 1.5541 -7.3109 1.1106 -5.1373 5.8117 -7.8838 -0.4330 161.4381 3.2613
1337 -8.3061 2.5900 11.8221 2.3479 110.4538 2.4169 57.9851 2.4825 14.9880 2.4746 -4.3411 2.0050 -6.2794 1.0314 -3.5098 5.2448 -7.9966 -0.0576 164.0966 4.0139
1338 -9.1337 3.3227 13.6277 2.3761 108.9490 2.5079 54.5168 2.4359 18.7092 2.4971 -5.6636 2.7217 -5.1893 0.5898 -1.5614 4.7774 -8.1470 0.0493 165.8438 4.5264
1339 -10.1731 3.6124 16.2527 2.2982 107.6093 2.5382 50.8212 2.3347 22.2648 2.6800 -6.3559 3.4780 -4.5133 0.6072 1.4166 4.4016 -8.1407 -0.0183 166.6314 4.7841
1340 -10.2991 3.8079 19.3741 2.3390 106.6425 2.4481 47.4347 2.4945 25.7564 2.4091 -6.5061 3.8298 -4.1222 1.2141 4.6252 3.9705 -7.7471 0.5245 167.5982 5.0814
1341 -10.4543 4.0764 22.9325 2.4416 106.6697 2.4152 44.9459 2.5566 29.2552 2.6210 -6.7402 4.1452 -4.6049 1.5890 7.1198 3.3330 -7.2382 1.4685 168.2581 5.5230
1342 -10.3623 3.8637 26.3108 2.4445 107.4289 2.4603 43.0375 2.5166 32.5574 2.4816 -6.9277 4.8805 -5.6669 2.2737 9.2695 2.8162 -6.8477 2.3462 169.2408 5.6904
1343 -10.0554 3.4841 30.0789 2.5225 108.8718 2.5183 41.9712 2.6011 36.1134 2.3213 -6.7449 5.7265 -6.3906 2.9005 10.9345 2.5049 -6.4416 2.6758 169.5709 6.1930
1344 -9.7803 2.6107 33.9594 2.5639 111.1337 2.5210 41.5642 2.5438 39.4698 2.3490 -6.4845 6.2537 -6.6906 3.1960 12.0398 2.4714 -6.4522 2.7885 169.2622 6.6088
1345 -9.8167 2.1111 37.6021 2.6880 114.0052 2.5745 42.1021 2.5641 43.2188 2.5812 -6.0507 6.1850 -7.3001 3.6482 12.5552 2.5460 -6.7516 2.9647 168.5935 6.6167
1346 -9.8654 1.6481 41.0629 2.6601 117.5269 2.4983 43.2184 2.6032 46.7857 2.3882 -5.3349 5.6217 -7.9140 4.1979 12.3349 2.5501 -7.6728 3.7753 167.7096 6.2373
1347 -10.0572 1.2782 44.6105 2.4623 120.8582 2.5519 45.2823 2.6780 50.3173 2.5918 -4.8287 5.1938 -8.3588 4.6790 11.1854 2.5701 -8.8107 4.3669 167.8813 5.6901
1348 -9.7211 1.6078 47.8067 2.5991 124.5846 2.3726 47.8345 2.6469 53.6414 2.5414 -4.4177 4.4198 -8.4436 4.8263 9.4710 2.6812 -9.3105 4.6051 168.4566 5.5130
1349 -9.3099 2.0807 50.0878 2.4605 128.2934 2.5094 51.1588 2.5200 56.3150 2.5567 -4.7878 4.0370 -8.5356 4.3880 7.4530 2.9059 -9.7595 4.4648 169.1615 5.8254
1350 -8.9450 2.8163 52.1397 2.6095 131.7587 2.5152 54.3612 2.5174 58.2917 2.3585 -5.1009 4.1770 -8.3324 3.6838 5.4675 3.2059 -9.6545 4.3148 169.1936 5.9051
1351 -9.3216 3.5815 54.0285 2.4857 135.4361 2.5203 56.9994 2.5690 59.1439 2.4380 -5.0470 4.3811 -8.1396 2.8765 3.6270 3.1965 -9.0216 4.2227 169.1427 6.0264
1352 -9.6767 4.1390 55.9190 2.4364 138.7483 2.6197 58.9168 2.5924 59.5535 2.4939 -4.6612 4.5987 -7.7362 2.7433 2.2317 3.1690 -8.4667 4.4686 168.8171 5.8986
1353 -10.3152 3.9774 58.0601 2.4629 142.2237 2.4595 60.1831 2.6155 59.0587 2.4004 -4.3527 4.3616 -7.3958 3.0328 1.6031 3.1709 -7.9029 4.7104 168.3254 5.5313
1354 -10.3091 3.6120 59.8599 2.5234 145.6663 2.4309 60.5061 2.5602 57.8802 2.3603 -3.5912 3.7830 -7.0341 3.3558 1.7477 3.2714 -7.5073 5.6144 168.3500 5.4169
1355 -9.6235 3.0207 61.9980 2.5054 148.9763 2.5185 60.0658 2.5330 55.7700 2.2894 -3.6343 3.3163 -6.2627 3.2943 2.5756 3.1783 -7.0539 6.1239 168.3983 5.1637
1356 -8.9131 2.4884 63.9560 2.5564 151.8999 2.5568 58.6957 2.4989 53.4270 2.2534 -3.7393 2.7906 -6.0084 2.5209 3.9981 3.3056 -6.8844 6.0763 168.1426 5.0595
1357 -8.7794 1.5903 65.9921 2.5292 153.9871 2.5974 56.6841 2.5131 51.1725 2.3697 -4.0618 2.4022 -6.0679 1.9782 6.4629 3.3380 -7.1324 5.2623 167.3521 4.6839
1358 -9.0645 0.6194 68.4527 2.6400 155.2430 2.5733 53.8613 2.5384 49.2244 2.5114 -4.3301 1.5284 -6.9645 1.6509 9.5963 3.1643 -7.2720 4.3644 166.1796 4.4889
1359 -9.1998 -0.2420 70.3968 2.4125 155.7804 2.7983 50.4501 2.5324 48.1783 2.5760 -4.1512 0.8946 -7.6816 1.7384 13.0837 2.8956 -7.5021 3.3547 164.9286 4.5252
1360 -9.4985 -0.3757 72.3667 2.4549 155.3304 2.9080 46.9113 2.4464 47.8017 2.4504 -3.8618 0.3062 -7.9677 1.5503 16.7428 2.7409 -7.7619 2.2661 164.1425 4.2505
1361 -9.2374 0.0714 73.7623 2.5570 154.3034 2.8674 43.4685 2.4438 48.2529 2.5918 -3.7445 -0.0158 -8.5897 1.5960 20.2439 2.5178 -8.0831 1.8350 163.3154 4.0371
1362 -8.7164 0.9072 74.2625 2.4601 152.8535 2.9824 39.9434 2.4678 49.1877 2.5938 -3.9019 -0.6659 -9.3300 1.5423 23.9551 2.4374 -8.1001 1.4066 162.7209 4.1896
1363 -8.1341 2.1323 73.6991 2.4901 151.4222 2.7853 36.3971 2.6496 50.9884 2.6269 -4.5587 -1.0595 -9.4799 1.4697 27.5649 2.4499 -7.4704 0.8299 162.1373 4.2673
1364 -7.5072 3.2764 72.6667 2.4887 150.2945 2.7094 32.7087 2.7962 52.9615 2.7332 -5.6737 -1.3288 -9.5388 1.3552 30.1382 2.6015 -6.8832 0.4626 162.4386 4.3019
1365 -7.6011 3.5894 70.5897 2.7563 149.2764 2.5577 29.1770 2.5096 54.9048 2.6742 -6.1577 -1.3413 -9.6204 1.1791 31.8373 2.5562 -5.8734 0.3319 163.2404 4.5833
1366 -7.3209 3.3356 67.9496 2.6780 148.8591 2.4342 25.4611 2.4386 56.0411 2.6559 -6.7561 -1.0087 -9.9575 1.1626 33.1751 2.4099 -4.6524 0.3103 164.0422 4.7667
1367 -7.2426 3.2782 64.8863 2.5356 149.3257 2.4224 21.9051 2.4553 56.4595 2.5533 -7.5074 -1.0139 -10.2706 1.4633 33.6089 2.5207 -3.6026 0.3535 165.2622 4.6082
1368 -7.1927 3.1332 61.5297 2.5779 150.5432 2.4317 19.0880 2.5560 55.9319 2.3897 -8.0235 -1.2723 -10.6630 1.6909 33.4175 2.5553 -3.4128 0.5457 166.6199 4.1074
1369 -6.5832 3.1774 58.8223 2.6312 151.9397 2.0239 17.0129 2.5029 54.5894 2.4020 -8.4623 -1.0962 -10.6301 1.6264 32.6241 2.5882 -3.4981 0.6197 168.0744 3.4967
1370 -6.2322 3.3133 56.1672 2.5398 154.0290 1.5221 15.5264 2.5640 52.9561 2.4908 -8.1467 -1.1673 -10.2713 1.4780 31.6735 2.5577 -3.4333 0.5702 169.6357 2.6737
1371 -6.6740 3.1438 54.5583 2.5602 156.9491 1.0609 14.7445 2.5597 50.5464 2.3459 -8.2106 -0.9753 -10.2826 1.4035 31.0697 2.5465 -3.7270 0.4052 170.3904 2.3342
1372 -7.2690 3.2106 53.6280 2.4442 159.7274 0.9187 14.6246 2.4192 47.6149 2.4274 -8.1997 -0.5604 -10.4361 1.0663 30.5603 2.5038 -4.5069 -0.4148 171.1537 1.8027
1373 -7.3659 3.3506 53.1598 2.4839 162.7395 0.9426 15.4164 2.3193 44.6551 2.3443 -7.9421 -0.4401 -10.5901 0.9930 30.6139 2.5186 -5.7256 -0.7534 171.4494 1.2516
1374 -7.6173 4.1219 52.7994 2.4616 165.2773 0.7574 17.3308 2.3582 42.7527 2.2925 -7.5574 -0.4954 -10.8556 1.3399 31.1444 2.4940 -6.5494 -0.8407 171.5573 0.9420
1375 -7.4322 4.7371 52.8206 2.4837 167.2057 0.4858 19.6570 2.4958 41.4590 2.5265 -7.3055 -0.6483 -10.6535 1.6994 32.3661 2.4223 -6.8613 -0.6410 171.4299 1.0957
1376 -6.8427 5.1303 52.6391 2.4673 168.2973 0.1555 22.8882 2.2801 39.9492 2.5070 -7.3897 -0.4995 -10.1572 1.8054 34.3232 2.4215 -6.7782 -0.3275 171.4736 1.3831
1377 -5.8547 5.4468 52.9088 2.4151 169.3983 -0.0499 26.6319 2.5897 38.6941 2.5680 -7.3913 0.2688 -9.8586 1.8369 37.0208 2.3573 -6.4738 -0.1845 171.5957 1.4306
1378 -4.4462 5.2575 52.9794 2.4739 170.5142 -0.2730 30.5800 2.3301 38.0703 2.4946 -7.4870 1.0939 -9.9956 2.0966 40.5491 2.4112 -6.1577 0.1061 171.8763 1.8453
1379 -3.8303 5.1386 52.3204 2.5070 171.0666 0.1559 34.3172 2.4671 36.9870 2.4811 -8.0211 2.2171 -10.3019 2.1855 44.0646 2.3546 -6.2730 -0.2535 171.8976 2.5314
1380 -2.7183 5.0668 50.6997 2.5893 171.5470 0.4822 37.7828 2.5397 36.1058 2.5057 -8.3784 3.0606 -9.7337 2.0326 47.3885 2.6161 -6.8255 -0.1254 171.8794 3.8170
1381 -2.1747 4.9477 48.5113 2.7043 171.6181 0.2641 41.4348 2.5065 34.9763 2.5454 -8.7066 3.5413 -9.0493 1.8905 50.1985 2.5968 -7.1657 0.2783 171.5362 4.9505
1382 -1.8599 4.8217 45.5436 2.5923 171.5995 -0.3614 45.1388 2.4230 34.0855 2.4634 -8.5368 3.9156 -8.4054 1.5761 52.1813 2.5028 -7.4144 0.8184 171.5039 5.2204
1383 -2.0376 4.6062 42.0875 2.4832 171.5968 -0.2821 49.0271 2.4714 33.2410 2.4980 -8.2922 4.6843 -7.7416 1.3545 53.4551 2.4815 -7.4331 1.0483 171.6198 5.2983
1384 -2.6422 4.6405 38.4810 2.4444 171.6842 0.5105 52.8148 2.4591 31.8318 2.6432 -8.3643 5.3198 -7.4872 1.5500 53.9318 2.4736 -7.5993 1.2369 172.0749 4.5993
1385 -3.4219 4.6488 34.8059 2.2604 171.8466 1.2160 56.5720 2.5861 30.5869 2.5595 -8.4430 5.8177 -7.3964 2.0316 53.5995 2.5432 -8.0568 0.9865 172.0434 3.7272
1386 -4.1148 5.0755 31.4607 2.2636 172.0119 1.5564 60.1587 2.4779 29.8495 2.4292 -8.4631 6.0122 -7.2703 2.3180 52.4492 2.6443 -7.9343 1.5091 171.6626 2.7806
1387 -5.0727 5.1647 28.4635 2.5199 171.3825 1.4523 63.9653 2.4361 29.9853 2.4017 -8.2145 6.1970 -7.0389 2.9259 50.3261 2.5739 -7.6160 1.8393 170.9269 2.0592
1388 -6.1074 5.4012 25.6404 2.6461 170.8034 2.4535 67.7276 2.6515 31.2314 2.3125 -7.6630 6.5849 -6.4398 3.2957 47.7034 2.5918 -6.7689 2.3293 170.1904 2.0092
1389 -6.4775 5.4961 23.6890 2.6086 171.0281 3.4851 71.1254 2.3868 33.0564 2.4229 -7.5449 6.6995 -5.5455 4.0122 44.4698 2.5893 -5.0505 2.7881 169.5148 1.7842
1390 -6.8921 5.5887 21.8595 2.6115 171.1194 3.8587 74.8444 2.3332 35.2554 2.4178 -8.1034 6.5195 -5.2392 4.6472 41.1111 2.5150 -2.4950 3.2375 168.9945 1.3055
1391 -7.1089 5.4669 21.3179 2.5746 171.0309 4.6609 78.1655 2.3724 38.3133 2.3563 -9.0675 6.3646 -4.8918 5.0975 37.5041 2.4788 0.3191 3.2348 168.8827 0.5323
1392 -7.0513 5.1503 21.3878 2.4695 170.3958 5.4243 81.7079 2.5065 41.9636 2.2463 -9.8533 5.5946 -4.8443 5.5014 33.7015 2.4406 3.4636 3.0164 168.6248 -0.4521
1393 -7.3527 4.6863 22.1475 2.3708 169.9249 5.7618 85.3572 2.5195 45.3426 2.4049 -10.3906 4.4063 -5.0225 5.7132 30.9479 2.3030 6.8197 2.8174 168.2560 -0.8687
1394 -8.1154 4.5239 23.5516 2.3062 169.2096 6.0295 89.0699 2.5704 49.1604 2.4278 -10.2538 3.2496 -5.4112 5.8816 28.7023 2.5245 10.2332 2.7599 168.2030 -1.0446
