,Ree,Rgy,Length
126,0.3458474008522576,0.1925663071538377,28.54
127,0.6380760613455253,0.23607683716912325,25.979037765958164
128,0.3616098367517777,0.1750295135696643,28.54
129,0.1086968914100385,0.05787757214082561,28.54
130,0.1749652381214152,0.0569859286858172,28.54
131,0.16375622018705124,0.06907909097679645,28.54
132,0.3044036334503057,0.11020829990750278,28.54
133,0.26177677966693885,0.1161640357547115,28.54
134,0.16464554710283255,0.12416207744324163,28.54
135,0.2309548500661092,0.11583300399321649,28.54
136,0.10820726328372976,0.13694360150549828,28.54
137,0.23192995249035206,0.15386313679616997,28.54
138,0.28568606034109223,0.14515963950771033,28.54
139,0.3415601100452729,0.09308352903069551,28.54
140,0.2077130587693884,0.07898806933817222,28.54
141,0.16617044701551073,0.08093723134768332,28.54
142,0.08774777590753124,0.05936844274031095,28.54
143,0.2512713908289008,0.0779694314677012,28.54
144,0.149784016795299,0.04548592241263079,28.54
145,0.1750410955878543,0.0687091050499397,28.54
146,0.05305056958750877,0.06986047669214562,28.54
147,0.22180678562627157,0.07184866784251295,28.54
148,0.153720618019872,0.06165172700440268,28.54
149,0.18217640390848436,0.0731568745790927,28.54
150,0.040244082999642675,0.0457716554084886,28.54
151,0.04249047390265119,0.052557630451688035,28.54
152,0.13642568010711206,0.06461969447279638,28.54
153,0.1591517087625263,0.0829922647054432,28.54
154,0.23364079411258987,0.12657811418922948,28.54
155,0.06932284949438204,0.07633610786812631,28.54
156,0.25876745804628637,0.10412246240496631,28.54
157,0.24019666970622586,0.10185852808936995,28.54
158,0.20866953224902704,0.10583848830623102,28.54
159,0.34707354217092445,0.14971332369167942,28.54
160,0.37416745001096674,0.146118101337747,28.54
161,0.19822935881189813,0.14834634743428762,28.54
162,0.20279760763174934,0.08897418629900317,28.54
163,0.2901127058052526,0.11199461620199819,28.54
164,0.46889814089616233,0.17737896814817689,28.54
165,0.31637910534252756,0.1511868409315456,28.54
166,0.24673976449591656,0.10282863699547432,28.54
167,0.43673729544534184,0.12008277282587325,28.54
168,0.34844779386406516,0.12683386583888048,28.54
169,0.13197420003777668,0.1376700544364184,28.54
170,0.32013324059130766,0.16631338049317354,28.54
171,0.39729495292883543,0.1809697657538736,28.54
172,0.3228174101916213,0.1189506804750373,28.54
173,0.1224789183808557,0.11831412646493703,28.54
174,0.16375622018705124,0.04923642336668704,28.54
175,0.1663301495483014,0.09707511394389934,28.54
176,0.08865086428792024,0.055036628875260146,28.54
177,0.04372233693803624,0.049611523387998235,28.54
