panel,series,Rg_over_lc,Re_over_lc,position_class
30 C,model,0.204184,0.444458,1
30 C,model,0.123555,0.328094,0
30 C,model,0.118915,0.170469,0
30 C,model,0.148925,0.0683034,3
30 C,model,0.144551,0.174878,4
30 C,model,0.0871728,0.150579,0
30 C,model,0.14971,0.110682,0
30 C,model,0.140376,0.0503246,1
30 C,model,0.102682,0.246293,0
30 C,model,0.244137,0.694695,1
30 C,model,0.227356,0.481477,1
30 C,model,0.118389,0.38323,0
30 C,model,0.104412,0.178875,0
30 C,model,0.144306,0.0573518,3
30 C,model,0.176616,0.348511,4
30 C,model,0.0778775,0.11053,0
30 C,model,0.146551,0.176586,0
30 C,model,0.146317,0.136683,1
30 C,model,0.0974627,0.175992,0
30 C,model,0.250096,0.833294,2
30 C,model,0.214239,0.461494,1
30 C,model,0.12533,0.449513,0
30 C,model,0.0918469,0.156096,0
30 C,model,0.13816,0.0304376,3
30 C,model,0.214337,0.523299,4
30 C,model,0.0737151,0.0505263,0
30 C,model,0.139354,0.177026,0
30 C,model,0.181561,0.335593,1
30 C,model,0.101784,0.12564,0
30 C,model,0.250239,0.843208,2
30 C,model,0.183187,0.369175,1
30 C,model,0.137666,0.455061,0
30 C,model,0.0837109,0.0288304,0
30 C,model,0.144753,0.0560176,3
30 C,model,0.249016,0.731285,4
30 C,model,0.0808403,0.182203,0
30 C,model,0.131656,0.0650481,0
30 C,model,0.211456,0.477253,1
30 C,model,0.113999,0.113634,0
30 C,model,0.243872,0.737087,2
30 C,model,0.154403,0.199629,1
30 C,model,0.148618,0.342569,0
30 C,model,0.089419,0.0612825,0
30 C,model,0.149626,0.0740746,3
30 C,model,0.25954,0.85246,4
30 C,model,0.0921551,0.278043,0
30 C,model,0.125775,0.0712488,0
30 C,model,0.240547,0.669774,1
30 C,model,0.117194,0.0721856,0
30 C,model,0.223913,0.58868,2
30 C,model,0.140924,0.0341138,1
30 C,model,0.141399,0.282291,0
30 C,model,0.0880444,0.0408607,0
30 C,model,0.145825,0.0552286,3
30 C,model,0.257466,0.852464,4
30 C,model,0.0888157,0.219038,0
30 C,model,0.122617,0.0499679,0
30 C,model,0.256162,0.804871,1
30 C,model,0.1191,0.0954265,0
30 C,model,0.191016,0.422591,2
30 C,model,0.151605,0.181684,1
30 C,model,0.131548,0.165074,4
30 C,model,0.085294,0.0302935,0
30 C,model,0.144602,0.0528468,3
30 C,model,0.251222,0.838129,3
30 C,model,0.0864436,0.139982,0
30 C,model,0.114625,0.142277,0
30 C,model,0.26367,0.897084,1
30 C,model,0.119396,0.102159,0
30 C,model,0.164304,0.349903,3
30 C,model,0.18194,0.335966,1
30 C,model,0.125265,0.11123,4
30 C,model,0.0904614,0.159645,0
30 C,model,0.14035,0.030826,3
30 C,model,0.247669,0.777139,3
30 C,model,0.0868855,0.0605384,0
30 C,model,0.113262,0.126212,0
30 C,model,0.271185,0.906375,1
30 C,model,0.116195,0.142256,0
30 C,model,0.133105,0.279408,3
30 C,model,0.220344,0.511751,1
30 C,model,0.125479,0.0665119,4
30 C,model,0.101912,0.205563,0
30 C,model,0.151184,0.156104,3
30 C,model,0.232218,0.647581,3
30 C,model,0.0860933,0.139221,0
30 C,model,0.115945,0.0990188,0
30 C,model,0.264257,0.877517,1
30 C,model,0.112876,0.0814998,0
30 C,model,0.106926,0.253405,3
30 C,model,0.247944,0.63864,1
30 C,model,0.136198,0.0768051,4
30 C,model,0.0988806,0.193648,0
30 C,model,0.183392,0.337689,3
30 C,model,0.205076,0.488355,3
30 C,model,0.0881197,0.238711,0
30 C,model,0.10839,0.0994415,0
30 C,model,0.261753,0.867403,1
30 C,model,0.116297,0.088343,0
30 C,model,0.0960184,0.233261,3
30 C,model,0.245119,0.619087,1
30 C,model,0.149751,0.194676,4
30 C,model,0.0915103,0.178165,0
30 C,model,0.217777,0.519743,3
30 C,model,0.178519,0.33555,3
30 C,model,0.0836126,0.220361,0
30 C,model,0.10557,0.105084,0
30 C,model,0.259123,0.863818,2
30 C,model,0.130401,0.23422,0
30 C,model,0.102012,0.216497,3
30 C,model,0.210514,0.482677,1
30 C,model,0.168914,0.341851,4
30 C,model,0.0880924,0.187784,0
30 C,model,0.247337,0.692038,3
30 C,model,0.148458,0.148135,3
30 C,model,0.0763453,0.132229,0
30 C,model,0.105886,0.0903527,0
30 C,model,0.264388,0.900124,2
30 C,model,0.141653,0.270442,0
30 C,model,0.119733,0.205027,3
30 C,model,0.172084,0.301604,1
30 C,model,0.184934,0.493947,0
30 C,model,0.0922615,0.099089,0
30 C,model,0.255233,0.777579,4
30 C,model,0.14143,0.0405947,3
30 C,model,0.0783914,0.165259,0
30 C,model,0.102781,0.143351,0
30 C,model,0.264727,0.885598,2
30 C,model,0.147459,0.218469,0
30 C,model,0.14506,0.210909,3
30 C,model,0.147328,0.129559,1
30 C,model,0.181623,0.550173,0
30 C,model,0.0937027,0.135627,0
30 C,model,0.245632,0.694746,4
30 C,model,0.160368,0.216758,3
30 C,model,0.0743381,0.124642,0
30 C,model,0.0885072,0.134174,0
30 C,model,0.258982,0.868615,2
30 C,model,0.148137,0.20211,0
30 C,model,0.180796,0.348504,3
30 C,model,0.140818,0.0647403,2
30 C,model,0.163488,0.453475,0
30 C,model,0.0828073,0.131943,0
30 C,model,0.218521,0.568167,4
30 C,model,0.194319,0.407927,3
30 C,model,0.0767725,0.0301737,0
30 C,model,0.079473,0.172762,0
30 C,model,0.264253,0.843623,2
30 C,model,0.142269,0.254939,0
30 C,model,0.220887,0.544174,3
30 C,model,0.163766,0.233571,2
30 C,model,0.143655,0.294682,0
30 C,model,0.0762895,0.15118,0
30 C,model,0.186389,0.501386,4
30 C,model,0.231063,0.590696,3
30 C,model,0.0854998,0.0832172,0
30 C,model,0.0796021,0.224186,0
30 C,model,0.250893,0.714091,3
30 C,model,0.138589,0.326609,0
30 C,model,0.250309,0.721589,3
30 C,model,0.189862,0.312664,2
30 C,model,0.125973,0.177749,0
30 C,model,0.0740283,0.120392,0
30 C,model,0.152428,0.459286,4
30 C,model,0.252127,0.741148,3
30 C,model,0.0876717,0.113321,0
30 C,model,0.0874111,0.311307,0
30 C,model,0.221706,0.543248,3
30 C,model,0.121329,0.33953,0
30 C,model,0.262483,0.895742,3
30 C,model,0.200647,0.330093,1
30 C,model,0.110829,0.10212,0
30 C,model,0.0780012,0.0692215,0
30 C,model,0.122065,0.348003,4
30 C,model,0.258921,0.859952,3
30 C,model,0.0834395,0.118096,0
30 C,model,0.0934093,0.305289,0
30 C,model,0.182341,0.353198,3
30 C,model,0.116864,0.36814,0
30 C,model,0.266882,0.866562,4
30 C,model,0.191098,0.345479,1
30 C,model,0.101943,0.0726277,0
30 C,model,0.0792985,0.163919,0
30 C,model,0.0929895,0.247614,0
30 C,model,0.256421,0.86553,3
30 C,model,0.0881446,0.130605,0
30 C,model,0.0966415,0.280197,0
30 C,model,0.151867,0.17105,3
30 C,model,0.113778,0.37002,0
30 C,model,0.252091,0.806632,4
30 C,model,0.167159,0.364471,1
30 C,model,0.111328,0.182904,0
30 C,model,0.0802396,0.197806,0
30 C,model,0.0736519,0.165092,0
30 C,model,0.253957,0.835888,3
30 C,model,0.100989,0.23816,0
30 C,model,0.105672,0.215685,0
30 C,model,0.140296,0.032205,3
30 C,model,0.126985,0.353762,0
30 C,model,0.244791,0.802605,4
30 C,model,0.134689,0.328165,1
30 C,model,0.123606,0.171052,0
30 C,model,0.0823476,0.0730561,0
30 C,model,0.0667213,0.150209,0
30 C,model,0.250598,0.795797,4
30 C,model,0.115854,0.255381,0
30 C,model,0.106741,0.161471,0
30 C,model,0.1545,0.163748,3
30 C,model,0.1323,0.245131,0
30 C,model,0.230208,0.764792,4
30 C,model,0.109002,0.306827,1
30 C,model,0.125986,0.221514,0
30 C,model,0.0938422,0.15145,0
30 C,model,0.0638629,0.171849,0
30 C,model,0.241944,0.789575,4
30 C,model,0.12946,0.238081,0
30 C,model,0.11173,0.197654,0
30 C,model,0.174933,0.214139,3
30 C,model,0.134125,0.111502,0
30 C,model,0.215422,0.718239,4
30 C,model,0.0918272,0.292998,1
30 C,model,0.117538,0.172021,0
30 C,model,0.110961,0.243528,0
30 C,model,0.0702178,0.0925112,0
30 C,model,0.231861,0.775597,4
30 C,model,0.139488,0.211957,0
30 C,model,0.110009,0.237833,0
30 C,model,0.177931,0.204727,3
30 C,model,0.130841,0.0681093,0
30 C,model,0.202798,0.67512,0
30 C,model,0.0967179,0.311697,1
30 C,model,0.105466,0.115168,0
30 C,model,0.125279,0.262932,0
30 C,model,0.0725571,0.0304727,0
30 C,model,0.215018,0.72258,4
30 C,model,0.143739,0.235305,0
30 C,model,0.10865,0.139109,0
30 C,model,0.173256,0.213651,3
30 C,model,0.131644,0.0871429,4
30 C,model,0.179918,0.572788,0
30 C,model,0.114402,0.302842,1
30 C,model,0.0965825,0.172415,0
30 C,model,0.140765,0.229056,0
30 C,model,0.077291,0.112709,0
30 C,model,0.197114,0.663007,4
30 C,model,0.133283,0.248448,0
30 C,model,0.107101,0.131257,0
30 C,model,0.157505,0.188292,3
30 C,model,0.13193,0.0585495,4
30 C,model,0.150512,0.46564,0
30 C,model,0.144989,0.301636,1
30 C,model,0.0996693,0.188947,0
30 C,model,0.166303,0.318783,0
30 C,model,0.0780287,0.202397,0
30 C,model,0.179991,0.605677,0
30 C,model,0.122614,0.219259,0
30 C,model,0.101856,0.136358,0
30 C,model,0.13941,0.053338,3
30 C,model,0.147796,0.196504,0
30 C,model,0.125018,0.385227,0
30 C,model,0.165588,0.220317,1
30 C,model,0.0968366,0.140384,0
30 C,model,0.194489,0.48189,0
30 C,model,0.0742005,0.106898,0
30 C,model,0.170027,0.502964,0
30 C,model,0.105243,0.115023,0
30 C,model,0.10013,0.0412335,0
30 C,model,0.14945,0.145884,3
30 C,model,0.168278,0.290154,0
30 C,model,0.109534,0.310634,0
30 C,model,0.180328,0.245559,1
30 C,model,0.0925376,0.0632649,0
30 C,model,0.215969,0.641091,0
30 C,model,0.0811039,0.120316,0
30 C,model,0.153118,0.379579,0
30 C,model,0.0942948,0.160158,0
30 C,model,0.104586,0.110879,0
30 C,model,0.180259,0.332834,3
30 C,model,0.183384,0.319703,0
30 C,model,0.100365,0.259993,0
30 C,model,0.179775,0.249649,1
30 C,model,0.0914044,0.0621565,0
30 C,model,0.228972,0.704865,0
30 C,model,0.0939977,0.239699,0
30 C,model,0.139621,0.263884,0
30 C,model,0.0935894,0.19271,0
30 C,model,0.123032,0.227816,0
30 C,model,0.216748,0.518116,3
30 C,model,0.171672,0.398957,0
30 C,model,0.101316,0.274378,0
30 C,model,0.159878,0.212788,1
30 C,model,0.0870883,0.0760829,0
30 C,model,0.240718,0.795958,4
30 C,model,0.0964147,0.265342,0
30 C,model,0.140639,0.205551,0
30 C,model,0.0998397,0.0771171,0
30 C,model,0.131334,0.255478,0
30 C,model,0.236714,0.537606,3
30 C,model,0.154039,0.448019,0
30 C,model,0.109474,0.234609,0
30 C,model,0.141384,0.0533668,1
30 C,model,0.0891386,0.035964,0
30 C,model,0.244532,0.826574,4
30 C,model,0.0839491,0.13317,0
30 C,model,0.137797,0.21712,0
30 C,model,0.0981279,0.0916094,0
30 C,model,0.130086,0.310677,0
30 C,model,0.228076,0.521106,3
30 C,model,0.12138,0.319651,0
30 C,model,0.125096,0.211262,0
30 C,model,0.14714,0.129138,1
30 C,model,0.0877033,0.0647038,0
30 C,model,0.250853,0.828559,4
30 C,model,0.0875904,0.0454934,0
30 C,model,0.139327,0.184658,0
30 C,model,0.0971205,0.166089,0
30 C,model,0.114205,0.243431,0
30 C,model,0.194509,0.408521,3
30 C,model,0.0959397,0.195238,0
30 C,model,0.138363,0.235533,0
30 C,model,0.181055,0.329892,1
30 C,model,0.0897047,0.102382,0
30 C,model,0.255678,0.837346,4
30 C,model,0.0976805,0.176073,0
30 C,model,0.139719,0.181844,0
30 C,model,0.0950602,0.186991,0
30 C,model,0.0984765,0.138929,0
30 C,model,0.157666,0.213034,4
30 C,model,0.081173,0.0546346,0
30 C,model,0.14457,0.249881,0
30 C,model,0.211888,0.499557,1
30 C,model,0.0844556,0.170711,0
30 C,model,0.261447,0.875218,4
30 C,model,0.108694,0.199701,0
30 C,model,0.145798,0.28306,0
30 C,model,0.0946255,0.0583901,0
30 C,model,0.0907629,0.0443043,0
30 C,model,0.137827,0.0520239,4
30 C,model,0.0852404,0.102566,0
30 C,model,0.139097,0.281634,0
30 C,model,0.244006,0.6711,1
30 C,model,0.0831077,0.144865,0
30 C,model,0.262293,0.874727,3
30 C,model,0.134662,0.241211,0
30 C,model,0.152758,0.430775,0
30 C,model,0.0940356,0.117153,0
30 C,model,0.10283,0.0985259,0
30 C,model,0.149914,0.142616,4
30 C,model,0.102144,0.187642,0
30 C,model,0.126894,0.332063,0
30 C,model,0.263231,0.833932,1
30 C,model,0.0883499,0.134888,0
30 C,model,0.262221,0.876094,3
30 C,model,0.160287,0.353167,0
30 C,model,0.157761,0.482964,0
30 C,model,0.0918081,0.232284,0
30 C,model,0.122195,0.186858,0
30 C,model,0.180042,0.330077,4
30 C,model,0.112507,0.242285,0
30 C,model,0.120529,0.370025,0
30 C,model,0.261701,0.877475,1
30 C,model,0.0995597,0.119034,0
30 C,model,0.257149,0.872168,3
30 C,model,0.190345,0.480576,0
30 C,model,0.161278,0.493149,0
30 C,model,0.0948263,0.210024,0
30 C,model,0.144597,0.32179,0
30 C,model,0.215479,0.523867,4
30 C,model,0.115159,0.237739,0
30 C,model,0.115641,0.42524,0
30 C,model,0.261334,0.877634,1
30 C,model,0.110395,0.176804,0
30 C,model,0.258106,0.863174,3
30 C,model,0.208893,0.532328,0
30 C,model,0.151876,0.406685,0
30 C,model,0.092238,0.224693,0
30 C,model,0.169471,0.419084,0
30 C,model,0.245651,0.625142,4
30 C,model,0.115606,0.246971,0
30 C,model,0.119386,0.455063,0
30 C,model,0.261371,0.87646,1
30 C,model,0.124072,0.27789,0
30 C,model,0.251196,0.829366,2
30 C,model,0.208085,0.543325,0
30 C,model,0.134355,0.268993,4
30 C,model,0.0884501,0.229014,0
30 C,model,0.192643,0.555234,0
30 C,model,0.24813,0.650458,3
30 C,model,0.122911,0.202226,0
30 C,model,0.138296,0.487955,0
30 C,model,0.260099,0.879295,2
30 C,model,0.123036,0.314293,0
30 C,model,0.234518,0.665696,2
30 C,model,0.180852,0.402502,0
30 C,model,0.1144,0.168096,4
30 C,model,0.0968946,0.206896,0
30 C,model,0.212898,0.698651,0
30 C,model,0.213085,0.496978,3
30 C,model,0.131744,0.269393,0
30 C,model,0.16062,0.518246,0
30 C,model,0.262934,0.892156,2
30 C,model,0.118772,0.274327,0
30 C,model,0.205261,0.505911,2
30 C,model,0.158531,0.274547,4
30 C,model,0.117056,0.171415,4
30 C,model,0.10821,0.117955,0
30 C,model,0.222227,0.754855,0
30 C,model,0.173586,0.306435,3
30 C,model,0.125604,0.318472,0
30 C,model,0.187607,0.563794,4
30 C,model,0.267753,0.898494,2
30 C,model,0.112753,0.236813,0
30 C,model,0.171549,0.371943,2
30 C,model,0.133456,0.181998,4
30 C,model,0.131849,0.10016,4
30 C,model,0.110448,0.046416,0
30 C,model,0.231261,0.780923,4
30 C,model,0.147376,0.125672,3
30 C,model,0.12077,0.240759,0
30 C,model,0.215273,0.568948,4
30 C,model,0.272202,0.914041,2
30 C,model,0.115277,0.155172,0
30 C,model,0.148439,0.230578,2
30 C,model,0.134423,0.158379,4
30 C,model,0.149543,0.196442,4
30 C,model,0.120414,0.196107,0
30 C,model,0.239589,0.783101,4
30 C,model,0.142614,0.0728149,3
30 C,model,0.11656,0.174383,0
30 C,model,0.225187,0.540071,4
30 C,model,0.27451,0.924734,3
30 C,model,0.11268,0.115654,0
30 C,model,0.133776,0.0544251,2
30 C,model,0.153574,0.235846,4
30 C,model,0.171403,0.286143,4
30 C,model,0.130809,0.269758,0
30 C,model,0.249627,0.750128,4
30 C,model,0.161934,0.229646,3
30 C,model,0.10247,0.229184,0
30 C,model,0.207983,0.509963,4
30 C,model,0.274287,0.925285,3
30 C,model,0.113021,0.0577661,0
30 C,model,0.151355,0.153933,2
30 C,model,0.179771,0.340659,4
30 C,model,0.187155,0.334858,0
30 C,model,0.145298,0.257541,0
30 C,model,0.242619,0.68277,4
30 C,model,0.197965,0.411787,3
30 C,model,0.0898752,0.252391,0
30 C,model,0.181476,0.416102,4
30 C,model,0.26729,0.895315,3
30 C,model,0.130231,0.212351,0
30 C,model,0.18541,0.365289,2
30 C,model,0.206245,0.499638,4
30 C,model,0.17845,0.33599,0
30 C,model,0.142244,0.341087,0
30 C,model,0.219238,0.520903,4
30 C,model,0.230535,0.539675,3
30 C,model,0.08374,0.155549,0
30 C,model,0.145454,0.28096,4
30 C,model,0.268195,0.890115,3
30 C,model,0.148451,0.332795,0
30 C,model,0.220052,0.526999,2
30 C,model,0.217815,0.564319,4
30 C,model,0.151193,0.296389,0
30 C,model,0.141326,0.429714,0
30 C,model,0.182633,0.341468,3
30 C,model,0.230556,0.513417,3
30 C,model,0.0875288,0.0985649,0
30 C,model,0.120319,0.0926405,4
30 C,model,0.257873,0.814623,3
30 C,model,0.175739,0.492519,0
30 C,model,0.248864,0.690323,2
30 C,model,0.2019,0.550405,0
30 C,model,0.12772,0.242549,0
30 C,model,0.141753,0.475884,0
30 C,model,0.146745,0.151989,3
30 C,model,0.207569,0.469486,3
30 C,model,0.0920719,0.214302,0
30 C,model,0.125992,0.0987755,4
30 C,model,0.246146,0.782384,4
30 C,model,0.186395,0.56126,0
30 C,model,0.261411,0.793176,2
30 C,model,0.168532,0.432667,0
30 C,model,0.127205,0.239111,0
30 C,model,0.145048,0.418537,0
30 C,model,0.141462,0.0551764,3
30 C,model,0.173435,0.294402,3
30 C,model,0.0870319,0.23012,0
30 C,model,0.161782,0.254274,4
30 C,model,0.239,0.785813,4
30 C,model,0.184385,0.49718,0
30 C,model,0.238886,0.655759,2
30 C,model,0.134728,0.393547,0
30 C,model,0.12732,0.298016,0
30 C,model,0.168494,0.462026,0
30 C,model,0.161015,0.232479,3
30 C,model,0.14656,0.125827,4
30 C,model,0.0841686,0.0823271,0
30 C,model,0.185169,0.300411,4
30 C,model,0.226572,0.745253,4
30 C,model,0.162545,0.361882,4
30 C,model,0.209981,0.503909,2
30 C,model,0.112204,0.333839,0
30 C,model,0.125608,0.260998,0
30 C,model,0.196445,0.54931,0
30 C,model,0.193392,0.401967,3
30 C,model,0.142004,0.0657768,4
30 C,model,0.0889432,0.0766525,0
30 C,model,0.187736,0.317186,4
30 C,model,0.210902,0.630889,4
30 C,model,0.140684,0.19689,4
30 C,model,0.174124,0.322489,3
30 C,model,0.0961322,0.283107,0
30 C,model,0.110711,0.176319,0
30 C,model,0.222828,0.696828,4
30 C,model,0.227243,0.571166,3
30 C,model,0.16276,0.248534,4
30 C,model,0.0881643,0.229714,0
30 C,model,0.175916,0.277757,4
30 C,model,0.187895,0.576027,4
30 C,model,0.131239,0.113784,4
30 C,model,0.147864,0.162587,3
30 C,model,0.0853587,0.280298,0
30 C,model,0.114369,0.14341,0
30 C,model,0.2391,0.79643,4
30 C,model,0.256108,0.724154,4
30 C,model,0.194092,0.410326,4
30 C,model,0.0900727,0.220931,0
30 C,model,0.154554,0.183249,4
30 C,model,0.163316,0.544077,0
30 C,model,0.131099,0.0944477,4
30 C,model,0.14147,0.0540398,3
30 C,model,0.0844366,0.184351,0
30 C,model,0.114529,0.105128,0
30 C,model,0.256029,0.824484,4
30 C,model,0.254736,0.82481,4
30 C,model,0.23288,0.606328,3
30 C,model,0.0909778,0.145894,0
30 C,model,0.140613,0.0335724,4
30 C,model,0.154459,0.503118,0
30 C,model,0.125066,0.081493,4
30 C,model,0.157844,0.186171,3
30 C,model,0.0897213,0.158216,0
30 C,model,0.114188,0.11993,0
30 C,model,0.263926,0.875266,4
30 C,model,0.239217,0.770746,4
30 C,model,0.255641,0.768759,3
30 C,model,0.0926347,0.160359,0
30 C,model,0.153098,0.179729,4
30 C,model,0.140838,0.396981,0
30 C,model,0.125737,0.0365415,4
30 C,model,0.175892,0.209515,3
30 C,model,0.102461,0.110292,0
30 C,model,0.119985,0.155193,0
30 C,model,0.271969,0.906614,4
30 C,model,0.224733,0.743541,4
30 C,model,0.259726,0.848274,3
30 C,model,0.0872625,0.153629,0
30 C,model,0.184171,0.35048,4
30 C,model,0.131406,0.311529,0
30 C,model,0.128036,0.0102075,4
30 C,model,0.176992,0.205672,3
30 C,model,0.104712,0.162588,0
30 C,model,0.117347,0.0800535,0
30 C,model,0.265413,0.901015,3
30 C,model,0.212567,0.703554,4
30 C,model,0.254843,0.866116,3
30 C,model,0.0919633,0.126859,0
30 C,model,0.216721,0.535445,4
30 C,model,0.120501,0.135939,0
30 C,model,0.128335,0.014581,4
30 C,model,0.169619,0.20606,3
30 C,model,0.0946577,0.17254,0
30 C,model,0.11734,0.0911562,0
30 C,model,0.260405,0.879744,3
30 C,model,0.189401,0.566019,0
30 C,model,0.257207,0.810002,3
30 C,model,0.093721,0.159434,0
30 C,model,0.24842,0.709762,4
30 C,model,0.114899,0.0356078,0
30 C,model,0.124759,0.13263,4
30 C,model,0.149204,0.143043,3
30 C,model,0.0906504,0.121687,0
30 C,model,0.125999,0.115574,0
30 C,model,0.255552,0.873657,3
30 C,model,0.166861,0.399206,0
30 C,model,0.239683,0.651261,2
30 C,model,0.0861488,0.195723,0
30 C,model,0.261914,0.856174,4
30 C,model,0.125245,0.155701,0
30 C,model,0.112672,0.108783,4
30 C,model,0.14068,0.0380239,3
30 C,model,0.0994071,0.0838608,0
30 C,model,0.129094,0.10768,0
30 C,model,0.26512,0.893046,3
30 C,model,0.141158,0.223192,0
30 C,model,0.209097,0.468116,2
30 C,model,0.0801206,0.194943,0
30 C,model,0.268862,0.893224,3
30 C,model,0.133103,0.238322,0
30 C,model,0.10774,0.0935614,4
30 C,model,0.157529,0.21467,3
30 C,model,0.115827,0.131914,0
30 C,model,0.130791,0.0508907,0
30 C,model,0.263845,0.883501,2
30 C,model,0.129293,0.0838468,0
30 C,model,0.167363,0.293904,2
30 C,model,0.0764524,0.179972,0
30 C,model,0.264028,0.885612,3
30 C,model,0.13142,0.311162,0
30 C,model,0.110609,0.0874006,4
30 C,model,0.194625,0.408186,3
30 C,model,0.124695,0.115389,0
30 C,model,0.122653,0.0733128,0
30 C,model,0.255887,0.783217,2
30 C,model,0.126297,0.0446935,0
30 C,model,0.144831,0.112703,2
30 C,model,0.0862392,0.148248,0
30 C,model,0.266282,0.84323,3
30 C,model,0.112939,0.263465,0
30 C,model,0.118319,0.101147,4
30 C,model,0.23058,0.568942,3
30 C,model,0.119669,0.0765769,0
30 C,model,0.115696,0.106231,0
30 C,model,0.23809,0.651659,2
30 C,model,0.12921,0.0316355,0
30 C,model,0.143528,0.0804338,2
30 C,model,0.0995418,0.0836001,0
30 C,model,0.252588,0.70956,3
30 C,model,0.105383,0.140726,0
30 C,model,0.116891,0.0943056,4
30 C,model,0.255951,0.751366,3
30 C,model,0.113054,0.122151,0
30 C,model,0.109681,0.139304,0
30 C,model,0.207758,0.495446,2
30 C,model,0.130176,0.0699055,0
30 C,model,0.168064,0.268207,2
30 C,model,0.113021,0.124457,0
30 C,model,0.227858,0.563496,3
30 C,model,0.104769,0.0380936,0
30 C,model,0.114338,0.0768409,4
30 C,model,0.256857,0.7786,3
30 C,model,0.111085,0.112932,0
30 C,model,0.103987,0.0480031,0
30 C,model,0.169976,0.398881,2
30 C,model,0.127293,0.123765,0
30 C,model,0.210042,0.473023,2
30 C,model,0.124696,0.262749,0
30 C,model,0.187974,0.376323,2
30 C,model,0.117471,0.154047,0
30 C,model,0.110896,0.0247533,4
30 C,model,0.239466,0.640684,3
30 C,model,0.102142,0.036843,0
30 C,model,0.104722,0.12105,0
30 C,model,0.141636,0.376799,2
30 C,model,0.121412,0.10762,0
30 C,model,0.234773,0.549183,2
30 C,model,0.136259,0.299565,0
30 C,model,0.153977,0.185276,2
30 C,model,0.129684,0.14639,0
30 C,model,0.117655,0.0321935,4
30 C,model,0.207827,0.471263,3
30 C,model,0.105973,0.169705,0
30 C,model,0.111935,0.246657,0
30 C,model,0.112573,0.34956,1
30 C,model,0.114455,0.15657,0
30 C,model,0.226543,0.529782,2
30 C,model,0.138304,0.244742,0
30 C,model,0.139878,0.0388493,2
30 C,model,0.132723,0.191572,0
30 C,model,0.113274,0.0324537,4
30 C,model,0.169494,0.336116,4
30 C,model,0.108946,0.233303,0
30 C,model,0.10719,0.308126,0
30 C,model,0.0969784,0.348628,1
30 C,model,0.10998,0.216569,0
30 C,model,0.204908,0.463897,2
30 C,model,0.139553,0.110436,0
30 C,model,0.153486,0.180147,2
30 C,model,0.128802,0.230307,0
30 C,model,0.118201,0.0733002,4
30 C,model,0.136372,0.289786,4
30 C,model,0.110153,0.213618,0
