# Confinement Reference Dataset - Active Polymer N=40
#
# Reference base: H_conf (Shannon entropy in confinement, cavity only)
# All other observables fuzzy-matched with tolerance=0.05 on (Pe, T, kappa)
#
# Use this dataset when correlating confinement observables or mixed observables
# with emphasis on confinement data completeness.
#
# Columns:
# - Pe, T, kappa: simulation parameters (dimensionless)
# - H_free: Shannon entropy in free space
# - lp_free: Persistence length from averaged correlation (normalized)
# - lp_free_individual: Mean of individual polymer persistence lengths (normalized)
# - tau_decorr_free_full: E2E full-vector decorrelation time in free space (seconds)
# - tau_decorr_free_unit: E2E unit-vector decorrelation time in free space (seconds)
# - D_long: Long-time diffusion coefficient in free space (mm²/s)
# - H_conf: Shannon entropy in confinement, CAVITY ONLY (REFERENCE BASE)
# - lp_conf: Persistence length from averaged correlation in confinement (normalized)
# - lp_conf_individual: Mean of individual polymer persistence lengths in confinement (normalized)
# - ttrap: Mean trapping time in cavity (minutes)
# - tau_decorr_cavity_full: E2E full-vector decorrelation time in cavity ONLY (minutes)
# - tau_decorr_cavity_unit: E2E unit-vector decorrelation time in cavity ONLY (minutes)
#
# Rotational number analysis (plateau-based τ_trans):
# - N_rot: Rotational number = τ_rot / τ_trans
# - tau_trans: Saturation time = first crossing of MSD plateau mean (minutes)
# - plateau_mean: MSD plateau mean value (excludes last 20% of signal)
# - tau_rot: Rotational timescale = 1/D_r (minutes, only if α ∈ [0.8, 1.3])
#
# MSD matching RMSE (log-space, over [10-50s] interval):
# - RMSE_D10: RMSE vs experimental 10C MSD
# - RMSE_D20: RMSE vs experimental 20C MSD
# - RMSE_D30: RMSE vs experimental 30C MSD
#
Pe,T,kappa,H_free,lp_free,lp_free_error,lp_free_R2,lp_free_individual,lp_free_individual_std,tau_decorr_free_full,tau_decorr_free_full_error,tau_decorr_free_unit,tau_decorr_free_unit_error,D_long,D_long_error,D_long_R2,D_long_n_points,H_conf,lp_conf,lp_conf_error,lp_conf_R2,lp_conf_individual,ttrap,ttrap_std,tau_decorr_cavity_full,tau_decorr_cavity_unit,transloc_rate_per_hour,transloc_success_rate,transloc_n_success,transloc_n_attempts,transloc_total_events,N_rot,tau_trans,plateau_mean,tau_rot,RMSE_D10,RMSE_D20,RMSE_D30
1.200000,0.100000,0.400000,5.585969,0.066991,0.012500,0.959827,0.070797,0.019454,0.067901,0.008333,0.054120,0.008333,1.256450,0.000846,0.999910,201.000000,5.146499,0.074460,0.012500,0.983809,"(0.06439143092683357, 0.017577748967070213)",1.575833,1.590169,0.040908,0.032485,12.908669,4.735376,17.000000,342.000000,359.000000,0.153000,0.260000,14.210000,0.040000,0.419316,0.072236,0.052213
1.200000,0.100000,0.500000,5.996027,0.090238,0.012500,0.951727,0.106486,0.062185,0.072274,0.008333,0.058983,0.008333,2.338788,0.000567,0.999988,201.000000,5.414271,0.096871,0.012500,0.985845,"(0.07623430933087774, 0.03187743688623675)",0.995161,1.020221,0.042705,0.032845,25.464834,8.196721,35.000000,392.000000,427.000000,0.359000,0.090000,13.990000,0.030000,0.692761,0.314783,0.230834
1.200000,0.100000,0.650000,6.007572,0.096962,0.012500,0.964998,0.118437,0.076604,0.072106,0.008333,0.060429,0.008333,2.774486,0.002659,0.999817,201.000000,5.630062,0.131002,0.012500,0.993900,"(0.09454228712074467, 0.04756087148593734)",0.686477,0.653036,0.044241,0.032121,51.605088,11.396469,71.000000,552.000000,623.000000,0.350000,0.060000,15.310000,0.020000,0.739157,0.360441,0.277185
1.200000,0.100000,1.000000,,,,,,,,,,,,,,,5.758027,0.274659,0.012500,0.930604,"(0.14921847427683174, 0.09612541517128868)",0.367732,0.348809,0.045759,0.030521,205.652435,32.608696,285.000000,589.000000,874.000000,0.224000,0.040000,16.340000,0.010000,,,
1.200000,0.100000,3.000000,,,,,,,,,,,,,,,4.773732,,,,"(0.25054569734673565, 0.15451075455551413)",0.187353,0.153499,0.046658,0.026535,889.377872,99.838319,1235.000000,2.000000,1237.000000,,0.030000,18.210000,0.000000,,,
1.200000,0.100000,5.000000,,,,,,,,,,,,,,,4.595060,,,,"(0.27088297098129815, 0.16470887858660538)",0.171101,0.134341,0.047765,0.026341,915.120004,100.000000,1271.000000,0.000000,1271.000000,,0.030000,21.690000,0.000000,,,
1.200000,0.100000,10.000000,,,,,,,,,,,,,,,4.570082,,,,"(0.30468737602464663, 0.18836718742413758)",0.133789,0.086936,0.046507,0.025788,856.080003,99.165972,1189.000000,10.000000,1199.000000,,0.020000,15.540000,0.000000,,,
1.200000,0.150000,0.150000,,,,,,,,,,,,,,,4.596167,0.051759,0.012500,0.990316,"(0.0494388891737159, 0.009229887327858082)",2.201972,2.314382,0.041518,0.032297,11.482033,7.211538,15.000000,193.000000,208.000000,0.196000,0.340000,13.540000,0.070000,,,
1.200000,0.150000,0.250000,,,,,,,,,,,,,,,4.739342,0.055734,0.012500,0.992710,"(0.05294548336194227, 0.01019315750084616)",2.290414,2.437828,0.040204,0.032315,12.448133,5.859375,15.000000,241.000000,256.000000,0.228000,0.250000,13.320000,0.060000,,,
1.200000,0.150000,0.350000,,,,,,,,,,,,,,,4.905762,0.063539,0.012500,0.987994,"(0.057401739212224606, 0.012749815332460153)",1.806145,1.795397,0.041293,0.032719,13.229890,7.468880,18.000000,223.000000,241.000000,0.037000,1.350000,14.820000,0.050000,,,
1.200000,0.150000,0.400000,5.585969,0.066991,0.012500,0.959827,0.070797,0.019454,0.067901,0.008333,0.054120,0.008333,1.256450,0.000846,0.999910,201.000000,4.971701,0.066789,0.012500,0.988606,"(0.05969150627022348, 0.014241882286137113)",1.716877,1.817341,0.041241,0.032448,11.577889,5.517241,16.000000,274.000000,290.000000,0.022000,2.120000,15.420000,0.050000,0.419316,0.072236,0.052213
1.200000,0.150000,0.500000,,,,,,,,,,,,,,,5.157238,0.073375,0.012500,0.983037,"(0.06569064039637834, 0.018754809769959625)",1.577878,1.667827,0.040846,0.033070,15.859031,5.759162,22.000000,360.000000,382.000000,0.252000,0.150000,14.390000,0.040000,,,
1.200000,0.150000,0.650000,6.007572,0.096962,0.012500,0.964998,0.118437,0.076604,0.072106,0.008333,0.060429,0.008333,2.774486,0.002659,0.999817,201.000000,5.384839,0.094708,0.012500,0.987779,"(0.0779919301075436, 0.031799428984308376)",1.062083,1.089722,0.041752,0.032320,23.296259,6.971678,32.000000,427.000000,459.000000,0.400000,0.080000,14.140000,0.030000,0.739157,0.360441,0.277185
1.200000,0.200000,0.150000,,,,,,,,,,,,,,,4.778339,0.049099,0.012500,0.996412,"(0.0487874266787831, 0.01022788842143905)",1.551557,1.803471,0.041349,0.033095,11.595448,6.726457,15.000000,208.000000,223.000000,0.028000,1.740000,13.990000,0.050000,,,
1.200000,0.200000,0.250000,,,,,,,,,,,,,,,4.837326,0.053331,0.012500,0.988667,"(0.05175082217032067, 0.010862147992422688)",1.596429,1.980150,0.041755,0.033761,5.832321,3.636364,8.000000,212.000000,220.000000,,0.590000,14.410000,0.000000,,,
1.200000,0.200000,0.350000,,,,,,,,,,,,,,,4.887768,0.058628,0.012500,0.988607,"(0.05532241962950119, 0.013167070350172927)",1.738040,1.723755,0.041326,0.033765,11.685602,5.533597,14.000000,239.000000,253.000000,0.060000,0.750000,14.340000,0.040000,,,
1.200000,0.200000,0.400000,,,,,,,,,,,,,,,5.005747,0.061025,0.012500,0.988469,"(0.05787128438061032, 0.016694192983298238)",1.796784,2.117530,0.040957,0.033194,11.844703,6.637168,15.000000,211.000000,226.000000,0.038000,1.080000,14.890000,0.040000,,,
1.200000,0.200000,0.500000,,,,,,,,,,,,,,,5.094346,0.067601,0.012500,0.985181,"(0.06217728529742871, 0.020685353883726686)",1.245157,1.432613,0.041369,0.033318,15.161087,6.006006,20.000000,313.000000,333.000000,0.039000,0.910000,14.280000,0.040000,,,
1.200000,0.200000,0.650000,5.741387,0.074735,0.012500,0.969995,0.082941,0.036636,0.068215,0.008333,0.057549,0.008333,1.725035,0.000316,0.999993,201.000000,5.402976,0.077594,0.012500,0.988201,"(0.07274384056856716, 0.0350567696845527)",1.022732,1.149744,0.040838,0.032959,15.174629,5.540897,21.000000,358.000000,379.000000,0.307000,0.100000,13.650000,0.030000,0.551686,0.178580,0.091260
1.200000,0.300000,0.150000,,,,,,,,,,,,,,,4.757893,0.044836,0.012500,0.993203,"(0.04474815486730593, 0.011088095226933537)",1.460093,2.079810,0.040305,0.033048,8.612440,5.500000,11.000000,189.000000,200.000000,0.270000,0.160000,12.370000,0.040000,,,
1.200000,0.300000,0.250000,,,,,,,,,,,,,,,4.992179,0.048179,0.012500,0.993984,"(0.049423752495459466, 0.013656549598517214)",1.061919,1.308911,0.040733,0.033548,8.536322,5.820106,11.000000,178.000000,189.000000,0.060000,0.770000,13.740000,0.050000,,,
1.200000,0.300000,0.350000,,,,,,,,,,,,,,,5.007429,0.051347,0.012500,0.993153,"(0.05222187681485743, 0.017415144877269993)",1.106196,1.530499,0.041854,0.035765,12.798375,6.511628,14.000000,201.000000,215.000000,0.065000,0.580000,13.630000,0.040000,,,
1.200000,0.300000,0.400000,,,,,,,,,,,,,,,5.119005,0.053428,0.012500,0.992529,"(0.05450396536005543, 0.016375676731546464)",1.001244,1.489421,0.043759,0.037045,10.292015,6.140351,14.000000,214.000000,228.000000,0.036000,1.060000,14.790000,0.040000,,,
1.200000,0.300000,0.500000,,,,,,,,,,,,,,,5.239632,0.057425,0.012500,0.990418,"(0.059434419863505616, 0.02346509628335478)",0.752711,1.308746,0.042163,0.035442,14.500742,10.160428,19.000000,168.000000,187.000000,0.359000,0.110000,12.940000,0.040000,,,
1.200000,0.300000,0.650000,,,,,,,,,,,,,,,5.324781,0.063421,0.012500,0.992017,"(0.06542022980657529, 0.03177127888426422)",0.836709,1.179525,0.038950,0.032692,14.545455,6.802721,20.000000,274.000000,294.000000,0.217000,0.150000,13.610000,0.030000,,,
1.500000,0.060000,0.200000,,,,,,,,,,,,,,,4.630663,0.053114,0.012500,0.974864,"(0.05089542013646765, 0.008563678055716048)",2.742063,3.192205,0.032650,0.026767,9.183673,4.705882,12.000000,243.000000,255.000000,0.157000,0.500000,14.440000,0.080000,,,
1.500000,0.060000,0.350000,,,,,,,,,,,,,,,5.090654,0.067286,0.012500,0.978420,"(0.059960009045248654, 0.014397864584102676)",1.378744,1.278642,0.034724,0.028724,15.218770,5.128205,20.000000,370.000000,390.000000,0.181000,0.230000,14.460000,0.040000,,,
1.500000,0.060000,0.500000,,,,,,,,,,,,,,,5.516112,0.093414,0.012500,0.989481,"(0.07686091511476476, 0.028362065814844836)",0.823425,0.892439,0.034027,0.027903,42.215932,10.211268,58.000000,510.000000,568.000000,0.227000,0.120000,15.850000,0.030000,,,
1.500000,0.060000,0.650000,5.994125,0.092937,0.012500,0.955515,0.109980,0.065961,0.058246,0.008333,0.048964,0.008333,2.959919,0.000991,0.999978,201.000000,5.756854,0.142368,0.012500,0.996097,"(0.10434499697068486, 0.05799812664454744)",0.522546,0.510288,0.034675,0.026487,82.666124,13.713592,113.000000,711.000000,824.000000,0.393000,0.040000,15.580000,0.020000,0.820018,0.440916,0.358014
1.500000,0.080000,0.200000,,,,,,,,,,,,,,,4.613365,0.052477,0.012500,0.979913,"(0.05044060786707213, 0.008236842750393453)",2.557910,3.135679,0.033078,0.027786,6.680412,3.673469,9.000000,236.000000,245.000000,0.033000,1.950000,16.300000,0.060000,,,
1.500000,0.080000,0.350000,,,,,,,,,,,,,,,4.968247,0.063971,0.012500,0.978276,"(0.05784762709702013, 0.01274210867903165)",1.589001,1.643329,0.033909,0.028718,12.259615,4.788732,17.000000,338.000000,355.000000,0.069000,0.620000,15.510000,0.040000,,,
1.500000,0.080000,0.500000,,,,,,,,,,,,,,,5.362360,0.084595,0.012500,0.987021,"(0.07056837848192887, 0.022970525217219484)",0.989015,0.923468,0.032974,0.027389,45.737705,12.863071,62.000000,420.000000,482.000000,0.031000,0.960000,16.360000,0.030000,,,
1.500000,0.080000,0.650000,5.994125,0.092937,0.012500,0.955515,0.109980,0.065961,0.058246,0.008333,0.048964,0.008333,2.959919,0.000991,0.999978,201.000000,5.664870,0.117047,0.012500,0.990035,"(0.09296763977880441, 0.04818985968286554)",0.592576,0.528669,0.034303,0.027123,67.126064,12.534060,92.000000,642.000000,734.000000,0.045000,0.430000,16.080000,0.020000,0.820018,0.440916,0.358014
1.500000,0.100000,0.200000,,,,,,,,,,,,,,,4.569359,0.050708,0.012500,0.976514,"(0.04992265702197846, 0.008198588378816452)",2.162351,2.320371,0.032723,0.027763,10.712008,4.307692,14.000000,311.000000,325.000000,0.171000,0.360000,13.890000,0.060000,,,
1.500000,0.100000,0.350000,,,,,,,,,,,,,,,4.889338,0.062239,0.012500,0.978765,"(0.05629315480122516, 0.010949421819013901)",1.668306,1.796580,0.033585,0.028787,19.784749,6.648199,24.000000,337.000000,361.000000,0.114000,0.380000,14.600000,0.040000,,,
1.500000,0.100000,0.500000,,,,,,,,,,,,,,,5.276503,0.073958,0.012500,0.980620,"(0.06688508528242912, 0.0205917092269285)",1.086382,1.026697,0.033160,0.028240,24.952741,6.991525,33.000000,439.000000,472.000000,0.075000,0.430000,15.200000,0.030000,,,
1.500000,0.100000,0.650000,5.994125,0.092937,0.012500,0.955515,0.109980,0.065961,0.058246,0.008333,0.048964,0.008333,2.959919,0.000991,0.999978,201.000000,5.672207,0.096302,0.012500,0.986619,"(0.08829790428660443, 0.055511442243080675)",0.796120,0.777730,0.032598,0.026767,45.083145,11.890838,61.000000,452.000000,513.000000,0.060000,0.360000,15.580000,0.020000,0.820018,0.440916,0.358014
1.500000,0.150000,0.200000,,,,,,,,,,,,,,,4.573090,0.049459,0.012500,0.987469,"(0.048507117394867204, 0.008426844359168226)",1.893122,1.884787,0.033122,0.028765,12.302435,6.611570,16.000000,226.000000,242.000000,0.044000,1.210000,14.420000,0.050000,,,
1.500000,0.150000,0.350000,,,,,,,,,,,,,,,4.928336,0.055812,0.012500,0.982184,"(0.05448573049768752, 0.012689339024904026)",1.459179,1.755786,0.035273,0.030473,13.056619,6.691450,18.000000,251.000000,269.000000,0.112000,0.430000,14.350000,0.050000,,,
1.500000,0.150000,0.500000,,,,,,,,,,,,,,,5.284447,0.064483,0.012500,0.973834,"(0.06323145846593488, 0.020241163127187104)",1.045419,1.232617,0.034501,0.029465,15.897230,8.088235,22.000000,250.000000,272.000000,0.133000,0.260000,14.790000,0.030000,,,
1.500000,0.150000,0.650000,,,,,,,,,,,,,,,5.594503,0.074845,0.012500,0.975637,"(0.0774581404372736, 0.044986322036629785)",0.592865,0.892142,0.034179,0.028846,21.137882,7.107843,29.000000,379.000000,408.000000,0.094000,0.280000,15.400000,0.030000,,,
2.000000,0.100000,0.200000,5.571704,0.020287,0.012500,0.699576,0.025907,0.032450,0.037964,0.008333,0.027556,0.008333,4.164986,0.012726,0.998146,201.000000,5.219101,0.020090,0.012500,0.771586,"(0.023195144223780828, 0.021075003855603798)",0.640709,0.667084,0.024468,0.019185,37.075180,8.298755,20.000000,221.000000,241.000000,,0.100000,15.400000,0.000000,0.925193,0.545038,0.463532
2.000000,0.100000,0.400000,5.570138,0.066683,0.012500,0.893813,0.059342,0.057253,0.039043,0.008333,0.030822,0.008333,3.594187,0.010748,0.998224,201.000000,5.235678,0.024408,0.012500,0.889401,"(0.0398191264925805, 0.031073656638954433)",0.625635,0.637198,0.025673,0.020017,64.748202,12.323944,35.000000,249.000000,284.000000,0.048000,0.650000,16.450000,0.030000,0.780682,0.402731,0.318610
2.000000,0.100000,0.600000,5.504304,0.069204,0.012500,0.969852,0.074492,0.025793,0.037494,0.008333,0.028521,0.008333,2.193106,0.013550,0.992461,201.000000,5.312621,0.064702,0.012500,0.960057,"(0.06147584676322726, 0.031129152276780616)",0.573852,0.565341,0.026551,0.021812,53.593429,13.942308,29.000000,179.000000,208.000000,0.022000,1.120000,17.620000,0.030000,0.586516,0.215298,0.127403
